,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R12180,0.14404767509517002,0.12638535804209106,0.06804386207536872,0.1442001961440722,0.053010333186395364,0.03512484274170102,0.07766825498845753,0.04926722119512483,0.003445759496748302,0.12118432168493998,0.10481254645620641,-0.017305463686681843,0.08091625241753286,-0.06034399471846408,-0.06566641709279919,-0.22596419672648937,-0.32701074935045327,-0.05764242420677412,-0.2041753249668521,-0.15237645543043632,0.11341267006022182,-0.2553197808099381,-0.09216167378401785
R12181,0.243081503673503,0.1153281904765473,0.10446474653512938,0.14302612283187255,0.07207602329381624,0.039854370566187125,0.08955898451056443,0.062405071283687885,0.007384328741736557,0.10184309274208037,0.1266798621703984,-0.02476736846187766,0.062978515737242,-0.029169704649704364,-0.06332226280376951,-0.27568519791516977,-0.3149523033344337,-0.08075857277529241,-0.24665060303687958,-0.14546974231744048,0.0854032112382721,-0.2207365428357091,-0.08574159469746467
R12182,0.21538498153290098,0.10597841728154012,0.07431775923219686,0.1405297471923832,0.04999573363055965,0.04023331385762163,0.10378167564557872,0.07704792169021513,0.0004592444779012439,0.09766075627210946,0.10882600537091158,-0.022191523223760834,0.06328993496823898,-0.059555209070508264,-0.05932893200463041,-0.24879889723298487,-0.3090483269109676,-0.06808198823236666,-0.235716990222121,-0.13349829522992196,0.1441878627281985,-0.29383679614791647,-0.0648252059204697
R12183,0.15670433315082932,0.07985492285451845,0.08994602409412655,0.10296843034830405,0.047514494631253346,0.03087535293910304,0.049845252938715445,0.05315603987127315,0.012888740091354878,0.11391231346447639,0.09947953708547175,-0.040831714431824206,0.039798806788164054,-0.029857966301404026,-0.049260762137131486,-0.21931144583215945,-0.24193653563743678,-0.051857357631678536,-0.21336650537670798,-0.09804630213405008,0.11776352528210521,-0.23212378434075398,-0.05422057564707883
R12184,0.20651027864132665,0.10185822525332267,0.08139386792627112,0.14541914013129986,0.08021944125491665,0.06049125014542245,0.10396447183346869,0.06685266997471384,0.009191570378320968,0.08251030391889902,0.11700783430641648,-0.0289171508834567,0.0794324222271161,-0.07093860745970959,-0.05383525746451823,-0.24095584938491577,-0.32459392341669724,-0.08248030585794819,-0.24547429365323858,-0.13098889583989837,0.13018382641354442,-0.33447885504341457,-0.08375094390541427
R12186,0.10606789823950469,0.05695137044532772,0.05454067108298721,0.06835646933745054,-0.0008952380544093863,-0.008867209407131371,0.03352609407751994,0.042511362747408965,8.666142132685017e-05,0.1257180228033823,0.09962525161058933,-0.029061461438466107,0.016208093925165423,-0.04832132747396245,-0.07495235508484077,-0.1928509448462623,-0.17406654215875372,-0.007662090998585169,-0.19208434617386594,-0.04167864920172315,0.13782427983852097,-0.16244803081187098,0.013420121911380312
R12187,0.2832363121105086,0.11308134003784209,0.08577091884491783,0.12929730147783247,0.07900022750283298,0.024528261390127204,0.10549347308705581,0.05865123378586512,0.014029922673540973,0.09651801452661579,0.13872401656908662,-0.026512968318604502,0.055208899796316935,-0.008834836970734061,-0.03732439462217041,-0.25681347856047787,-0.31306410530429307,-0.08719556701689801,-0.2554355613264645,-0.13454255812901805,0.10338570651539292,-0.26839254459518624,-0.08475245590946479
R12188,0.2391927578983586,0.08090319965047388,0.0681871893390722,0.10119540481523925,0.0234007230780231,0.024434008046839706,0.058438725131962244,0.06815724659811351,0.0326194018694097,0.09717758653512609,0.11290672107678312,-0.0044486902622455915,0.03899291252792181,-0.06332847112276263,-0.08110801897900943,-0.2707478295143455,-0.2471719985492833,-0.05057608582547468,-0.22795051880986938,-0.05410348570437118,0.1316431794394164,-0.25828481872775266,-0.026408588003098643
R12189,0.24967545571750738,0.10896466538862937,0.11219176323015323,0.12965351613522036,0.09428676685362891,0.0658060320229803,0.13129185570390467,0.04860143714549947,0.04867993021250894,0.08005286616176499,0.1391005181027014,-0.052455859688740336,0.06422893436291965,0.0328909215425488,-0.07306706976875299,-0.2626795911158424,-0.3291286220195708,-0.11166981476999194,-0.24484523753640652,-0.17879691646372975,0.1037914227198724,-0.21525071649031147,-0.09311598411623878
R2216,0.2365914271637899,0.11397032991915013,0.06064873838534868,0.08906000621679722,0.020327601824280395,0.005635753571092694,0.06389321291702621,0.067943840882279,-0.030571834327364877,0.08223625352973585,0.10615908286780873,0.008917873444315827,0.02098706125136185,-0.10154165519198566,-0.06330537730712948,-0.2895028711478933,-0.25236216044557436,-0.03920441707075217,-0.28310279868604016,-0.013997333887647345,0.17448257755433683,-0.21182865172851995,-0.020318753550139235
R2225,0.22661118586038986,0.12225448414853002,0.05263058810391552,0.09700755909667991,0.03474929349466338,0.007330285817934046,0.08970219575750904,0.060497669880326344,-0.039414384159220495,0.07651472801952264,0.0980496398774966,0.03354933521723713,0.0030230544004048454,-0.10572376651793647,-0.047420215383831676,-0.2886835330579707,-0.25932058762696086,-0.042592539406032914,-0.3071103330037943,-0.018978369667190575,0.17867850577967692,-0.2325957604980846,-0.04738033665514285
R2272,0.3089681434135456,0.12278680771882033,0.06922876176858184,0.0899401555028696,0.031818018295667994,0.010209444920911581,0.06979361346143187,0.04726318906281479,0.0033572830526047426,0.0842946681213721,0.09639238410536355,0.02245190196646263,0.02584864837081402,-0.05461696955311357,-0.06317479522488956,-0.2870859838594928,-0.2611220329544448,-0.06460618145854302,-0.27258919632923617,-0.04742121838660829,0.17457041809145024,-0.23605963640796346,-0.047275896203774925
R2279,0.28636200406825596,0.1398339027019695,0.05277623317662661,0.10530359511393561,0.036649815660077634,-0.00907620007936627,0.10152737954209434,0.06581417745910878,-0.02981870761196248,0.07997770353015166,0.10262179969129748,0.04323211499688573,0.017496232156712033,-0.10736888254653643,-0.06619119894160885,-0.3019262789269179,-0.28134644306502166,-0.048053558818284214,-0.32509689477436665,-0.026954770995262667,0.17571468194252415,-0.26297954879012697,-0.059827559632610106
R2292,0.28410670300462626,0.13666097269897226,0.06473749440845045,0.11210658786584493,0.09138915946718607,0.03159927690118236,0.132333506164924,0.04218023134335991,0.012250155249716066,0.053700939570688,0.11426557504248946,-0.009635276686120298,0.029186114374846195,-0.03353844604650358,-0.03200478237196891,-0.2837254273118479,-0.3061983825515806,-0.07520801617050332,-0.2755674209339569,-0.09325236133946446,0.14015060773322174,-0.23840925092871834,-0.11822380995714199
R2308,0.2330395794230531,0.11382842212135058,0.0802796575121758,0.13238222784327158,0.08467097403702528,0.05099950331681091,0.09805796849175286,0.07586032160955636,-0.019569586108224346,0.06406092545874564,0.12102031450552153,-0.016077274438547118,0.04997771877583301,-0.07233174655350139,-0.044509051890811335,-0.2521576252493676,-0.3291163152733816,-0.07505480915121177,-0.24180199831145543,-0.09976380893194658,0.13091850516582904,-0.21900973600738527,-0.12670070745904405
R2346,0.15175953367598738,0.09127889710406856,0.024657969121661516,0.06367986671877879,0.014416361767050745,-0.004728317932077619,0.03787335295216798,7.362081338113668e-05,-0.02181404858758129,0.09905842866231862,0.10298616602483812,0.015630693926310446,0.02360050803830971,-0.044244206425267496,-0.04430746272606778,-0.20605890429597595,-0.17795919541173633,-0.016475011495625136,-0.21310539468508038,-0.0433987708089183,0.1322212337866293,-0.17374772167749708,0.011450638094426369
R2442,0.11878062153305224,0.1012180248010559,0.02878795479609808,0.06624254610928881,0.005527978727253746,-0.028101022952796928,0.0466382691523628,0.03201947913003189,-0.04754450380473374,0.10135370569306579,0.08768242894231615,0.034220715988045436,0.013360457830232875,-0.1127871670385554,-0.05045095834628155,-0.2506665511432655,-0.1929930582575674,0.010707175300054494,-0.2732968842271779,0.01860748894153419,0.15052348871574917,-0.21195613373953348,-0.010132106125251283
R2538,0.1383385509601769,0.1525787878168714,0.020503908926099434,0.06510145040886695,0.006619259972191482,-0.02146260979041581,0.08471116443769833,0.00924054806394281,-0.07618264835312294,0.08665738906841747,0.10401868903480382,0.05310717174242252,0.006067253282499019,-0.12267968866658618,-0.06673315939397018,-0.22883284883141553,-0.2371325049715266,-0.011216661521113114,-0.2972487007855653,-0.012167938640821774,0.16254825451297106,-0.134378652992293,-0.026887851290691156
R2725,0.18374952056877558,0.08114877370933993,0.05116843295954587,0.06983032856886262,0.03068760753175126,0.0030334303403920515,0.06446233441981075,0.021312850343383483,-0.023609245093058506,0.0809160662215962,0.09121477327121541,0.011145348670295041,0.022222753469143264,-0.019756448739223886,-0.05540011129236144,-0.20873733387574656,-0.1987702640782958,-0.04707556876349872,-0.20012731834992414,-0.04012415687262094,0.12192434786904327,-0.14605076567843622,-0.021810633648259303
R2730,0.15769104017004776,0.07818023747488301,0.0064065381416194,0.04087407701238277,-0.026963188323150478,-0.03306832438488394,0.023107449269460734,0.011289108671468595,-0.050953418262499994,0.08469169629160933,0.056001137781306554,0.0340417178193575,-0.003236666169583735,-0.1020897333887767,-0.05934043668813993,-0.19707945517645864,-0.1142081484299885,0.0158952710437521,-0.2464651936984389,0.06391976040363834,0.16036998005065328,-0.17622669988273176,0.05868437430602169
R2737,0.10568648059377472,0.10843910219226971,0.0038772662792898593,0.05720161905676169,-0.017058012667931388,-0.046134367492433714,0.04658036656304598,0.01600018456593899,-0.06906015906467955,0.08832132623261524,0.09644742307808696,0.05470411849418966,0.02137715916005356,-0.1134606314286919,-0.06269384053985338,-0.22404274762633813,-0.17811486336552917,0.00926190232579005,-0.28373926080050604,0.01866586374479673,0.16870624785805233,-0.18040285655196553,0.05951435382866199
R3722,0.16589511972536397,0.08270244005073701,0.03598048190163983,0.03286332521993529,0.003315863493000837,-0.019073731289551477,0.057747968581411735,0.03942171319962551,-0.03013810788466076,0.08490519483040493,0.07285715983127772,0.029941676544988027,-0.0007892957906860953,-0.0623081860898993,-0.07748981670652255,-0.2121299900076401,-0.15795425890815562,-0.034479059774305876,-0.21166289042795816,0.026863879419310566,0.14932912980527147,-0.14922889081986845,-0.006454963166155903
R3758,0.2525758025608442,0.12366894742407242,0.04857497464264249,0.08610969670716306,0.012513533896038265,-0.007295321857465176,0.07638328628966051,0.08149899423698215,-0.03585557671094475,0.08603103267135981,0.09013144789422856,0.014334923002037758,0.012659571732112518,-0.0652158549418711,-0.09589333630956487,-0.2781219827120722,-0.23855253602457327,-0.040279458090486164,-0.3329306104370988,0.009676531138731903,0.17554952500002408,-0.26653605791373614,-0.011696249650446466
R3807,0.24527736338977357,0.13079713944182902,0.05647895003334069,0.10657259048126044,0.017994411075358263,-0.01194950782656723,0.10782422573786365,0.051493177776960275,-0.030688504149024576,0.07231071550774737,0.08581364071472652,0.045760148370701303,0.028625394360173972,-0.09715531777066033,-0.06844154920063272,-0.2625077654323986,-0.25573521909164665,-0.05262913293855398,-0.3016821584399183,-0.04996948064033213,0.1560971104025659,-0.2548107175402854,-0.027949616550825063
R3854,0.3467417073981518,0.13578585736455429,0.07651037301133234,0.11479323232741834,0.08141380884266725,0.03785089338693992,0.12997147527405484,0.0701624387956854,0.009388403745802298,0.044454930308301055,0.11150938100702312,-0.005113787949867277,0.031187749968534906,-0.056222901802806424,-0.05540385033722628,-0.268779231899674,-0.31387351589517576,-0.10347661408544728,-0.2929837718738417,-0.07252107371802397,0.15394966121162512,-0.23115840309385272,-0.1375573373902268
R3860,0.2154952340334364,0.08242308322300129,0.09010272253206031,0.08203968617131885,0.009291505044895843,-0.003530751881037464,0.2683027472874535,0.1148507881539893,-0.047797369576222604,0.03682551063326622,-0.04073552338774444,-0.07701928509629186,0.012159799882522915,-0.11011472839302927,-0.07701282701050172,-0.19500498216073403,-0.29529515930148564,-0.05105410361269591,-0.32582734124704427,0.10350082043261422,0.13354664487730705,-0.31501161252141197,-0.013482521379571288
R4709,0.2424863137969282,0.09955401440955391,0.11634374822195248,0.1493387044084582,0.11873529755156942,0.07157279758541946,0.12521977339518475,0.057031220642282277,0.03571970866943164,0.09577989874155723,0.16306817913071292,-0.04481816414550699,0.0647593245084741,0.040610521714079084,-0.034821358712205264,-0.23243035432598091,-0.34993176293647865,-0.12260175909161486,-0.18739784512330426,-0.21861628689260626,0.06843151391181235,-0.21864795883261912,-0.18884631444868005
R4710,0.21536093279937152,0.12423766970274519,0.051503280054579825,0.09405393719930988,0.007575586051292049,-0.004386028414972376,0.06715063997873605,0.05147442886661535,-0.024256392158653384,0.09391017028630522,0.09050336912408774,0.00034319102649704725,0.0280159991838298,-0.09848888410787282,-0.05538558182801534,-0.2771676608665228,-0.2377610096265652,-0.019729040073700466,-0.293147495873451,-0.04085180779758546,0.15459141072138394,-0.23192828806306598,0.024404709078525766
R4711,0.22850629617184226,0.09283336150851995,0.04807249803153946,0.0783740314463004,-0.01757099945324536,-0.03035061835212427,0.0008980713188564415,0.053595237479461044,-0.02522618461824222,0.0843929822362981,0.07585171282737702,0.009998878544579481,0.019777795505709905,-0.10037085244068544,-0.07598500664078034,-0.23530017760819288,-0.1745946667029099,-0.017636842028880384,-0.2771030184696308,0.039945630133483956,0.18295163353731714,-0.2531596849319533,0.04619801791290756
R4712,0.22111548250479673,0.14135605446739707,0.07343105093405278,0.10525248170704926,0.04069183692051026,-0.005670469378354692,0.10158293584153433,0.053500608283308715,-0.006512788477390341,0.06186765627610158,0.1101742428728334,0.0028977124446258884,0.03828074484246913,-0.058103930968511186,-0.06255418160327197,-0.2793702140584424,-0.27800626188585675,-0.058244484960207954,-0.26227863411511443,-0.09020612001121653,0.13227241669841217,-0.20271631424309344,-0.03552535050585237
R4714,0.13882491389388196,0.09538219034407924,-0.0026472270792867736,0.06837661633274639,-0.05946021774487886,-0.04981641099132039,-0.014367167658494884,0.03744308536738461,-0.057729186680698374,0.10652277825404899,0.06723706444449862,0.007153650516054988,0.03507495479732903,-0.12194486871356047,-0.062738610627328,-0.23997734647351843,-0.11919003812043982,0.018957873176087103,-0.29189797641886384,0.08685484022745005,0.15951585693177783,-0.20967946389180203,0.08717484297187972
R4715,0.24589628507743555,0.11327797394934169,0.06621105743975386,0.11157098068228222,0.03203620835010135,0.02174840648560261,0.08204188402911283,0.06701480846884422,-0.01984272977836854,0.09109882322598972,0.10747014572725178,-0.008199540991695065,0.036022724897406544,-0.06873193724259008,-0.08745078268268003,-0.2895052121697923,-0.27299290632587914,-0.04924519148657547,-0.28922530166843985,-0.037394059457854345,0.1674573613003969,-0.25244367266702783,-0.040822600414920585
R4716,0.2068559322390784,0.1376209425794206,0.06414139394432916,0.1369299667140147,0.06190049822552335,0.014332859979161006,0.10985353435200129,0.05477639075141294,-0.03056017431939817,0.10482448521066567,0.12431634142447634,0.003325956438587241,0.046134327139741194,-0.0774230295124978,-0.04358814715244619,-0.26656266089774117,-0.2931953103797782,-0.0638528464025101,-0.2729853967568263,-0.1266867698417382,0.10853365651766689,-0.22294281173434793,-0.09100579661901964
R4717,0.2612657284062867,0.11635635997181248,0.07728414907039038,0.14736096801455756,0.09366610346658466,0.04826642189638153,0.11349176573395647,0.03759414861096033,0.025302046792656796,0.08498980487766228,0.13392558611993644,-0.008875152627143112,0.05333155459056882,-0.02885240381772891,-0.05772645652859154,-0.28356045091050075,-0.32724849107431386,-0.08782389672352808,-0.24228588946831553,-0.13912495759775156,0.11795226708626783,-0.2362458186904275,-0.10267313572371584
R4718,0.2253930005355056,0.10651256922400587,0.08648532799535613,0.13284032593430317,0.0879859161792349,0.03311001467091068,0.11581617821492052,0.06884486697556635,0.012634649461585434,0.10364943972955643,0.12709149331715697,-0.0185087123671539,0.051796002465928304,-0.02546840086782165,-0.06255719856533482,-0.24551701993190367,-0.31740837012619094,-0.08210249381530788,-0.22100188403241683,-0.14480419158141622,0.09195731786756833,-0.20355799188094847,-0.1390767816637788
R4719,0.1768890440611861,0.10160716946626835,0.04639105460351223,0.0980887139123261,0.012145678308286056,-0.01579092510361413,0.05787483739378252,0.038582318243412406,-0.011491768803501001,0.10190811268340161,0.1256688208637946,0.004328556082021651,0.028237777074228365,-0.05538339147103288,-0.0697321457268163,-0.22178192305175148,-0.22101601281214123,-0.028421421379452694,-0.2364266294644224,-0.06739073703024667,0.14061532151381817,-0.21119244331015286,-0.026290489914026827
R4720,0.06976734292602282,0.2049585029143357,-0.030672433590477777,0.08662932252680577,-0.031308126994804564,-0.06313364555224443,0.10437874103860101,0.010431839887279581,-0.1258945975471124,0.08486133890342962,0.11765600413128752,0.07446250682914934,0.026739487944751117,-0.19864176585966287,-0.06485937752515669,-0.2932089586581903,-0.24060206641523751,0.029501527648492232,-0.4228452229266979,0.04526157839968992,0.17692310657563448,-0.19707136162890548,0.0054854897073350894
R4721,0.2718311471635404,0.11667543489247478,0.11813303070301151,0.15235062547501466,0.11856525891800618,0.07605716941498986,0.1396170604165965,0.04964032441927735,0.03243718921035099,0.04382684491877553,0.1256183464556826,-0.03328587951090922,0.05510244917420337,-0.0033922196046121122,-0.038615183101578854,-0.24646941418960266,-0.35828831155591145,-0.11660978793237797,-0.23128054512998708,-0.19205287144744565,0.11442137539139452,-0.23274269064616293,-0.13675452659780962
R4722,0.23336143200824555,0.16075958847590188,0.07472007295569405,0.1770363226210816,0.04731217079002992,-0.009900819187570686,0.11519617832433315,0.07839300305972285,-0.05465922795662781,0.16023506806738919,0.17722269836264815,0.0029171834264261065,0.04786027852001418,-0.14565154795613733,-0.09482604540759176,-0.3380608492836248,-0.36055990829085305,-0.06799177958136982,-0.38757476843847005,-0.06111091415528058,0.13735091871914396,-0.38067671345771625,-0.052555631027452865
R4723,0.30234608207744085,0.1421847499922535,0.10342126152444031,0.1548907094602332,0.06451205332813936,0.004487123918155422,0.1266970773783247,0.08089991484123571,-0.009375062065465123,0.12030704944122084,0.15827922023060692,-0.005236068395164661,0.053356257776974836,-0.041947590603714335,-0.11111243522155423,-0.33991356373049086,-0.348789730256744,-0.09642173859633107,-0.3462266474289817,-0.09091419729342531,0.1407550386184111,-0.3640722209914813,-0.0656925796188399
R4724,0.22749364442010744,0.11172535095220182,0.09808900221131722,0.1506957222601173,0.08378124233394368,0.044430896175902124,0.08427210467655577,0.06355213267013404,0.021990218524208682,0.10261475320215929,0.13579442610680514,-0.02528410171728801,0.06612354816732768,-0.04461793139177672,-0.08137550669764892,-0.25427642100194436,-0.3389498422477102,-0.10151750738033138,-0.22033641520180058,-0.132267344505282,0.11360793075095676,-0.2503798716446912,-0.10821150161285309
R4725,0.1143917783141819,0.09731571895136804,0.035107384762977256,0.0833088961109052,0.02778137828348415,-0.028151019280113543,0.015183458624775437,0.02489479065254052,-0.037170668597192424,0.09859743229001294,0.11124608973150307,-0.007592419510943582,0.00683884653056821,-0.05836980286570803,-0.031207220961962934,-0.17649519666695113,-0.1710568852196832,-0.015158717698284141,-0.17582187027075302,-0.049123784327168796,0.09007929449467778,-0.10613837279572691,-0.0373776047953136
R4726,0.19218931682542828,0.09169594551364524,0.04055679017021885,0.067576841823622,-0.026633168924858674,-0.03788621879671217,0.015101625178073341,0.05022420429555963,-0.04291282410721364,0.09802118381638003,0.08567000858539697,0.022641070166899535,0.013587149084342443,-0.11548850358964313,-0.0887091474429531,-0.26029468937378364,-0.1634838503247984,-0.006875593010879255,-0.254216619017539,0.040421312018714683,0.20064253476417515,-0.23299485336449588,0.05588660210164309
R4727,0.18099478125775947,0.12184550199143196,0.031126455211232695,0.14104485909696374,0.019365833501705954,-0.014297498536435693,0.05561409637359027,0.06090324966836835,-0.044205689494147826,0.15506468729925338,0.1866221934125365,-0.05451693465930507,0.06932157637070668,-0.14893504316053852,-0.10274860255009832,-0.2952833938932984,-0.281982945622699,-0.019199293728894062,-0.35579851425309217,0.0037733956873777785,0.210988465170991,-0.4323774649597598,-0.0008294065722478372
R4729,0.23734185214264025,0.08471599959417775,0.07078988270410091,0.12072089214547344,-0.0008469230308443265,-0.01042572488862703,0.04098297597223555,0.058115540431172175,-0.01689371616125923,0.15145201746555337,0.15563679109142514,-0.02991514331923506,0.05015051519700675,-0.0870702118393809,-0.1140449737347975,-0.33527150709799036,-0.24254165193511223,-0.03463925520780231,-0.360554712015424,0.017639988085792258,0.22050923368781472,-0.3528938161527626,0.03179703047918636
R4730,0.12209919719536488,0.08812868544110186,0.006651635738642803,0.08024072046877118,-0.057631558958353146,-0.05783130787398294,-0.006038823741735921,0.06585061091073552,-0.08656199584519175,0.1710921337994633,0.1372557091691391,0.013239631584928802,0.049509615253206185,-0.15270355142413194,-0.132421473072867,-0.3184675337397107,-0.1451610995799899,0.04581460095879741,-0.36477489954255304,0.08263145618243417,0.23074006922708845,-0.3486544295245899,0.08345465524348405
R4731,0.2361068753634079,0.12057195791808972,0.08401786957013435,0.14575393753356147,0.09136668528314518,0.050212294202685026,0.1158007058531223,0.06970235306184813,0.01922061244778117,0.07509772539119508,0.11633132121419187,-0.022110094740422692,0.04707066051933362,-0.03313709972022805,-0.05126928628929761,-0.2739150904404719,-0.34464979180479305,-0.09271990105123518,-0.2515868731407169,-0.11516018003354,0.12035389221811021,-0.25075466316119477,-0.12338905669820388
R4732,0.276380900756926,0.14139661428838624,0.07179676792008305,0.1561934447971174,0.045601276087563924,0.010382094946004283,0.07008761294336807,0.09324271483874114,0.013335728532874125,0.10090817865676005,0.11994036012792453,-0.029495597425088782,0.02137220693913644,-0.07194330515687186,-0.10746308472953237,-0.3408018627365772,-0.31666811267242423,-0.07329116542545533,-0.3650294153294631,-0.023562714159249154,0.18712006328929665,-0.2813312756916564,-0.025284550106078107
R4733,0.20067340245641319,0.12310698266758457,0.022535376010756725,0.07832528019841156,-0.02415843632820347,-0.03863919001022942,0.07285401175564687,0.07419884185122072,-0.02109812315431947,0.10122938025610861,0.12055468603661224,0.03644354052634413,0.011623147068195117,-0.13407845719475042,-0.0485324628237882,-0.24186641242457463,-0.24619884712452822,-0.012992753998376294,-0.31945349214918073,-0.03117171663358409,0.2135433920646872,-0.263187417416733,0.019096694730156738
R4738,0.25333287968230844,0.10045573274828778,0.09208388174839643,0.12906957588357382,0.054160108100035353,0.011411701314885114,0.11497378501214217,0.06760256827866584,0.024233104682742646,0.08803403490580464,0.12027541572927403,-0.018555109952087534,0.03839349385795332,-0.026274115439121504,-0.06756501926055081,-0.25723221733660484,-0.2859597369096445,-0.07732919297349028,-0.2563418957104435,-0.1210292367594974,0.12038887563065659,-0.21468601422667355,-0.06930429795936366
R4742,0.26838879186040154,0.09743803204948787,0.11255867878041137,0.1593924369943962,0.12677603208082733,0.06328744095403849,0.11270641707954443,0.060559156198586095,0.05616600864426857,0.07809529142025085,0.16348561700119868,-0.04266091638247582,0.07785834397132918,0.08198546116592009,-0.05930572918187704,-0.25602597144350714,-0.35899859653994026,-0.13025673691771655,-0.20821793600091754,-0.2066399520122122,0.08499995161337326,-0.23619860719098584,-0.16275042557387898
R4743,0.21018694501814594,0.10515861426757511,0.04659997691472206,0.08606906203711562,-0.012626594969393334,-0.002161949995569845,0.050197800851349283,0.060551460297635806,-0.035719748676317886,0.0938875490144433,0.0823819887149686,0.017892947847387486,0.03794013910588023,-0.14083823569385645,-0.07568599971224965,-0.2561457857194569,-0.2163080939245008,-0.02551628754500057,-0.30337494915471885,0.002748126072962709,0.18727283094808134,-0.2860232503034983,0.039207151480174396
R4744,0.200682524604888,0.09531834556851382,0.10090254841302904,0.13932657638982726,0.1091866824437675,0.07259034986821189,0.11131818998570786,0.06464443933633524,0.01972567524284341,0.09134883331084565,0.1453639481264648,-0.04959807799611027,0.04365529126322931,0.030680878735199757,-0.06190721350787709,-0.24356114384608496,-0.30551947157573833,-0.10341034553376272,-0.22202765387256718,-0.159419240897273,0.08683972867097056,-0.24119772417401264,-0.15295065127499097
R4753,0.31303534250420917,0.13644776463017871,0.07267086106813059,0.16612464021636075,0.021517417842300546,-0.03127908387562517,0.11734484170302562,0.06240466285225654,-0.03932047674003769,0.16355959729181047,0.1762311484982062,-0.005158897769758752,0.05840757241090522,-0.08987619401756497,-0.10996427388792718,-0.3388145265423841,-0.3181334440113992,-0.05322105097202057,-0.37232660198446466,-0.07103037898475772,0.14076894018689634,-0.3102806995638949,-0.02506917598602776
R4756,0.24852448205985622,0.12840615742773842,0.08200203835554642,0.12116300548064629,0.07074719532666629,0.022762128417191718,0.10456541428404575,0.07103910607554331,0.014226672536425511,0.05897734466112592,0.12474266160664982,-0.01969793745226589,0.04138716305277512,-0.0495667619955249,-0.08961777994050868,-0.26538292791042895,-0.2837630599962395,-0.07339773990296994,-0.2920070106652364,-0.11605186758345631,0.1376879383575207,-0.22194931028699139,-0.05826904844482694
R4757,0.3289071732196973,0.14101017576292874,0.08827325420159537,0.18446317052788297,0.025296586144071487,-0.028195085760145844,0.11267714909307402,0.06559327667703307,0.018037456327969714,0.1347567235891396,0.18542259307140707,0.0035586358188908207,0.06751927552322234,-0.0968562669158799,-0.07204282107472837,-0.3297347175462053,-0.35343831543703486,-0.084724851290094,-0.35206468580811334,-0.1258177340764668,0.16073707514124402,-0.2907548828767066,-0.07101044912699672
R4758,0.20794112615243598,0.12451573754299572,0.07421464416484547,0.13479522948847356,0.07703907257964082,0.04060275240618161,0.11730995600838368,0.0559667396735688,0.019723538491601467,0.08457272803817095,0.13163193510611837,-0.004432774699799413,0.049789108870953225,-0.07361605568379948,-0.05454903625279295,-0.2423039354198,-0.32605738341600077,-0.07675889368660105,-0.26187622077748185,-0.14466414332046118,0.11339931154023186,-0.21924119456968771,-0.11504878657507955
R4762,0.22247175967185528,0.1136357082625492,0.07036947519896586,0.12370977568187858,0.04830649615020177,0.029956792087149298,0.07600026579887786,0.046527967160149064,0.03484707256341468,0.07783635362603625,0.10247900084560069,-0.027481392257756143,0.05486771268554835,-0.024240722877553633,-0.05411438970251936,-0.23608636283983864,-0.2927723036858776,-0.06198024259682722,-0.23347510163080898,-0.10617291658483796,0.10904599963323314,-0.20398583720346375,-0.07157211206845093
R4764,0.22254917304250377,0.11009323808811566,0.07707420513975638,0.11590059178876055,0.07755380463057437,0.03229382011654902,0.0929376296561224,0.05898321988394506,-0.013987641592670963,0.07002884276777888,0.11145503063281126,-0.005788681736303758,0.06526401007859395,-0.06636224930930856,-0.06605727740870004,-0.25915998535071716,-0.2819548889620547,-0.08717730052550876,-0.2490807486041089,-0.09194483903496997,0.12018339182843008,-0.23007799301176668,-0.05694438169115856
R4765,0.19419780924041175,0.09571966181147662,0.07350231819798592,0.12108407726161641,0.08127179539823493,0.03578277055652501,0.09148857788386011,0.05742714842036545,-0.011595818497757815,0.09305780597598035,0.10589622286421507,-0.013872252347699066,0.04502979279756958,-0.027671696478964725,-0.0638246433942411,-0.2129465747675361,-0.2788027697645876,-0.07288744314032725,-0.23753727317989526,-0.11147762900716907,0.11208711483256284,-0.22952521197942,-0.08552045431403688
R4766,0.2381721385294906,0.10177016237930747,0.07728310715686515,0.1190395028336142,0.06017630969563337,0.026022088667054355,0.08350762248914156,0.06858297400894475,0.005911840886700048,0.078115391505996,0.10616877062882923,-0.019054978291017433,0.04347816948892658,-0.07827275209924989,-0.06492497387184137,-0.23898483717479224,-0.26123746790445446,-0.06817495721688549,-0.26665087455439407,-0.09853923967778155,0.1479164390877623,-0.250986680452544,-0.045297720569043465
R4767,0.20494384087206852,0.13146872924934794,0.09564029087619286,0.14177155412494624,0.08162787225929513,0.027746156198297456,0.0931386457729717,0.06113417872467908,-0.011938220046423087,0.08000481474882903,0.12043263305304874,-0.024288507812342708,0.06540848944537236,-0.02297592828933226,-0.07243986990733076,-0.2851900858467671,-0.3204786184617141,-0.07035558493991223,-0.2674716521131779,-0.12484120491741058,0.12250208097205162,-0.2456433454265916,-0.09434194639965865
