"","module"
"ENSG00000176473.13","red"
"ENSG00000258620.1","grey"
"ENSG00000183092.16","tan"
"ENSG00000196273.7","grey"
"ENSG00000214548.14","grey"
"ENSG00000258399.7","purple"
"ENSG00000211574.1","grey"
"ENSG00000225746.9","purple"
"ENSG00000199005.4","grey"
"ENSG00000202191.1","pink"
"ENSG00000212384.1","turquoise"
"ENSG00000201700.3","turquoise"
"ENSG00000200367.1","grey"
"ENSG00000201950.1","grey"
"ENSG00000199575.1","pink"
"ENSG00000200823.1","grey"
"ENSG00000201839.1","grey"
"ENSG00000200150.1","grey"
"ENSG00000201263.1","grey"
"ENSG00000199390.1","turquoise"
"ENSG00000201240.1","grey"
"ENSG00000200279.1","grey"
"ENSG00000200608.1","grey"
"ENSG00000201247.1","grey"
"ENSG00000199593.1","grey"
"ENSG00000201569.1","turquoise"
"ENSG00000201500.1","grey"
"ENSG00000201036.1","grey"
"ENSG00000201710.1","grey"
"ENSG00000202048.1","purple"
"ENSG00000272344.1","grey"
"ENSG00000200480.1","grey"
"ENSG00000201318.1","grey"
"ENSG00000200089.1","grey"
"ENSG00000258861.1","grey"
"ENSG00000223403.3","grey"
"ENSG00000258498.7","darkred"
"ENSG00000197406.7","brown"
"ENSG00000258919.1","grey"
"ENSG00000258404.1","grey"
"ENSG00000241494.1","grey"
"ENSG00000258512.1","grey"
"ENSG00000078304.19","green"
"ENSG00000259088.1","yellow"
"ENSG00000271780.1","grey"
"ENSG00000272444.1","grey"
"ENSG00000197102.10","magenta"
"ENSG00000080824.18","paleturquoise"
"ENSG00000140153.17","yellow"
"ENSG00000080823.21","grey"
"ENSG00000022976.15","darkturquoise"
"ENSG00000100865.14","white"
"ENSG00000196663.15","white"
"ENSG00000156381.8","darkred"
"ENSG00000089902.9","grey"
"ENSG00000131323.14","darkred"
"ENSG00000198752.10","white"
"ENSG00000185215.8","tan"
"ENSG00000259374.2","grey"
"ENSG00000259775.1","purple"
"ENSG00000100664.10","purple"
"ENSG00000272533.1","grey"
"ENSG00000075413.17","turquoise"
"ENSG00000166165.12","blue"
"ENSG00000260285.1","grey"
"ENSG00000166166.12","tan"
"ENSG00000166170.9","pink"
"ENSG00000126214.21","grey"
"ENSG00000256053.7","darkorange"
"ENSG00000270108.1","green"
"ENSG00000269940.1","grey"
"ENSG00000269958.1","grey"
"ENSG00000126215.13","blue"
"ENSG00000100711.13","black"
"ENSG00000088808.16","grey"
"ENSG00000156411.9","midnightblue"
"ENSG00000156414.18","grey"
"ENSG00000066735.14","saddlebrown"
"ENSG00000258986.6","blue"
"ENSG00000259037.1","grey"
"ENSG00000258736.1","grey"
"ENSG00000260792.1","yellow"
"ENSG00000265291.1","grey"
"ENSG00000256050.2","yellow"
"ENSG00000203485.12","white"
"ENSG00000258858.1","grey"
"ENSG00000185100.10","grey"
"ENSG00000184990.12","skyblue"
"ENSG00000258430.1","grey"
"ENSG00000142208.15","tan"
"ENSG00000179627.9","brown"
"ENSG00000258701.1","grey"
"ENSG00000258811.1","grey"
"ENSG00000099814.15","tan"
"ENSG00000166428.12","salmon"
"ENSG00000185567.6","magenta"
"ENSG00000140104.13","blue"
"ENSG00000170779.10","grey"
"ENSG00000183484.11","salmon"
"ENSG00000257556.1","grey"
"ENSG00000184916.8","blue"
"ENSG00000183828.14","blue"
"ENSG00000185024.16","blue"
"ENSG00000184887.13","violet"
"ENSG00000179364.13","tan"
"ENSG00000279495.1","yellow"
"ENSG00000242085.1","yellow"
"ENSG00000226174.6","grey"
"ENSG00000251602.6","grey"
"ENSG00000182979.17","blue"
"ENSG00000182809.10","blue"
"ENSG00000213145.9","tan"
"ENSG00000185347.17","blue"
"ENSG00000184986.10","blue"
"ENSG00000211896.7","brown"
"ENSG00000225200.2","grey"
"ENSG00000180229.12","grey"
"ENSG00000181984.11","grey"
"ENSG00000258590.5","grey"
"ENSG00000260409.1","grey"
"ENSG00000237161.4","grey"
"ENSG00000273679.1","grey"
"ENSG00000276550.4","grey"
"ENSG00000277561.4","grey"
"ENSG00000276141.4","grey"
"ENSG00000275325.4","grey"
"ENSG00000274253.4","purple"
"ENSG00000170113.15","yellow"
"ENSG00000140157.14","steelblue"
"ENSG00000273749.4","salmon"
"ENSG00000275835.4","grey60"
"ENSG00000274471.1","grey"
"ENSG00000261418.1","grey"
"ENSG00000179455.7","yellow"
"ENSG00000254585.2","grey"
"ENSG00000182636.5","magenta"
"ENSG00000261622.1","turquoise"
"ENSG00000260232.1","grey"
"ENSG00000260780.1","grey"
"ENSG00000261621.1","grey"
"ENSG00000261598.1","pink"
"ENSG00000260760.1","grey"
"ENSG00000259905.5","grey"
"ENSG00000185823.3","grey"
"ENSG00000128739.21","purple"
"ENSG00000280118.1","grey"
"ENSG00000273173.5","cyan"
"ENSG00000224078.12","greenyellow"
"ENSG00000270704.3","grey"
"ENSG00000279192.1","cyan"
"ENSG00000271347.1","greenyellow"
"ENSG00000257151.1","cyan"
"ENSG00000270246.3","grey"
"ENSG00000207063.1","grey"
"ENSG00000207001.1","grey"
"ENSG00000207014.1","grey"
"ENSG00000275529.1","grey"
"ENSG00000207442.1","grey"
"ENSG00000207133.1","grey"
"ENSG00000207093.1","grey"
"ENSG00000206727.1","grey"
"ENSG00000207197.1","grey"
"ENSG00000207137.1","grey"
"ENSG00000206621.1","grey"
"ENSG00000207174.1","grey"
"ENSG00000207263.1","grey"
"ENSG00000206656.1","grey"
"ENSG00000206688.1","green"
"ENSG00000207460.1","grey"
"ENSG00000261069.3","grey"
"ENSG00000207375.1","grey"
"ENSG00000207279.1","grey"
"ENSG00000252326.1","grey"
"ENSG00000251815.1","grey"
"ENSG00000251896.1","grey"
"ENSG00000207245.1","grey"
"ENSG00000252277.1","grey"
"ENSG00000270523.1","cyan"
"ENSG00000279050.1","lightgreen"
"ENSG00000212428.1","grey"
"ENSG00000201831.1","grey"
"ENSG00000200680.1","grey"
"ENSG00000200503.1","grey"
"ENSG00000200812.1","grey"
"ENSG00000200726.1","grey"
"ENSG00000201943.1","grey"
"ENSG00000200486.1","grey"
"ENSG00000199453.1","grey"
"ENSG00000199960.1","grey"
"ENSG00000201482.1","grey"
"ENSG00000200163.1","greenyellow"
"ENSG00000201969.1","grey"
"ENSG00000199833.1","grey"
"ENSG00000201326.1","grey"
"ENSG00000201331.1","grey"
"ENSG00000199489.1","grey"
"ENSG00000201300.1","grey"
"ENSG00000199704.1","purple"
"ENSG00000202188.1","grey"
"ENSG00000200949.1","grey"
"ENSG00000201992.1","grey"
"ENSG00000202499.1","grey"
"ENSG00000200638.1","grey"
"ENSG00000201907.1","grey"
"ENSG00000200564.1","grey"
"ENSG00000272460.1","grey"
"ENSG00000200478.1","grey"
"ENSG00000201143.1","grey"
"ENSG00000202373.1","grey"
"ENSG00000202261.1","grey"
"ENSG00000280234.1","brown"
"ENSG00000212380.1","grey"
"ENSG00000114062.18","cyan"
"ENSG00000261529.1","greenyellow"
"ENSG00000206190.11","saddlebrown"
"ENSG00000274307.1","saddlebrown"
"ENSG00000206187.3","grey"
"ENSG00000166206.14","turquoise"
"ENSG00000278840.1","grey"
"ENSG00000235518.2","grey"
"ENSG00000186297.11","darkgrey"
"ENSG00000182256.12","turquoise"
"ENSG00000258624.1","grey"
"ENSG00000261426.1","grey"
"ENSG00000104044.15","grey"
"ENSG00000232394.1","grey"
"ENSG00000128731.15","red"
"ENSG00000256338.2","grey"
"ENSG00000153684.14","grey"
"ENSG00000183629.13","grey"
"ENSG00000206149.10","grey"
"ENSG00000188626.6","grey"
"ENSG00000248334.6","green"
"ENSG00000261377.5","grey"
"ENSG00000034053.14","blue"
"ENSG00000104059.4","violet"
"ENSG00000259299.1","grey"
"ENSG00000185115.5","magenta"
"ENSG00000259690.1","grey"
"ENSG00000256802.2","grey"
"ENSG00000104067.16","darkgreen"
"ENSG00000259644.1","pink"
"ENSG00000234664.1","grey"
"ENSG00000259523.1","grey"
"ENSG00000229389.2","grey"
"ENSG00000260897.1","grey"
"ENSG00000261747.3","yellow"
"ENSG00000259906.1","grey"
"ENSG00000225930.3","grey"
"ENSG00000259993.1","grey"
"ENSG00000166664.13","grey"
"ENSG00000186399.10","grey"
"ENSG00000215302.8","grey"
"ENSG00000270055.1","grey"
"ENSG00000283345.1","grey"
"ENSG00000260693.1","grey"
"ENSG00000178115.11","grey"
"ENSG00000261794.1","grey"
"ENSG00000247728.2","grey"
"ENSG00000187951.10","grey"
"ENSG00000259845.1","grey"
"ENSG00000198690.9","grey"
"ENSG00000270015.1","grey"
"ENSG00000166912.16","lightyellow"
"ENSG00000134160.13","grey"
"ENSG00000259448.2","grey"
"ENSG00000169926.10","tan"
"ENSG00000169918.9","yellow"
"ENSG00000259358.1","pink"
"ENSG00000175344.17","grey"
"ENSG00000260211.2","grey"
"ENSG00000260642.1","grey"
"ENSG00000261491.1","yellow"
"ENSG00000249931.4","grey"
"ENSG00000261708.1","grey"
"ENSG00000206127.10","grey"
"ENSG00000254912.2","grey"
"ENSG00000223509.8","grey"
"ENSG00000261064.1","grey"
"ENSG00000276724.1","grey"
"ENSG00000262728.5","grey"
"ENSG00000232653.8","grey"
"ENSG00000198826.10","grey"
"ENSG00000166922.8","turquoise"
"ENSG00000166923.10","yellow"
"ENSG00000248905.8","darkorange"
"ENSG00000259446.5","grey"
"ENSG00000198838.13","turquoise"
"ENSG00000200008.1","pink"
"ENSG00000259408.2","grey"
"ENSG00000259287.2","grey"
"ENSG00000169857.7","grey"
"ENSG00000184984.9","grey"
"ENSG00000259505.1","grey"
"ENSG00000134153.9","greenyellow"
"ENSG00000243094.1","grey"
"ENSG00000182405.5","pink"
"ENSG00000134152.10","green"
"ENSG00000128463.12","pink"
"ENSG00000140199.11","magenta"
"ENSG00000182117.5","midnightblue"
"ENSG00000176454.13","magenta"
"ENSG00000175265.17","lightcyan"
"ENSG00000279092.1","grey"
"ENSG00000259917.1","grey"
"ENSG00000215252.11","grey60"
"ENSG00000159248.4","turquoise"
"ENSG00000250007.6","turquoise"
"ENSG00000159251.6","grey"
"ENSG00000259751.1","grey"
"ENSG00000021776.10","greenyellow"
"ENSG00000198146.4","greenyellow"
"ENSG00000255192.5","grey"
"ENSG00000259336.1","pink"
"ENSG00000259592.1","grey"
"ENSG00000134146.11","lightcyan"
"ENSG00000259585.2","grey60"
"ENSG00000248079.2","purple"
"ENSG00000259737.6","grey"
"ENSG00000186073.11","turquoise"
"ENSG00000261635.2","grey"
"ENSG00000261315.2","pink"
"ENSG00000223518.5","grey"
"ENSG00000259280.1","grey"
"ENSG00000134138.19","turquoise"
"ENSG00000277202.1","pink"
"ENSG00000206676.1","grey"
"ENSG00000259460.1","grey"
"ENSG00000274444.1","grey"
"ENSG00000259434.1","turquoise"
"ENSG00000236914.3","grey"
"ENSG00000259380.5","yellow"
"ENSG00000166068.12","lightgreen"
"ENSG00000171262.11","cyan"
"ENSG00000172575.11","turquoise"
"ENSG00000259326.1","grey"
"ENSG00000259345.5","grey"
"ENSG00000259450.1","grey"
"ENSG00000259447.1","grey"
"ENSG00000259390.2","grey"
"ENSG00000137801.10","brown"
"ENSG00000278621.1","grey"
"ENSG00000259279.1","grey"
"ENSG00000150667.6","royalblue"
"ENSG00000261136.1","grey"
"ENSG00000166073.9","grey"
"ENSG00000128829.11","turquoise"
"ENSG00000140319.10","pink"
"ENSG00000248508.6","grey"
"ENSG00000275636.1","grey"
"ENSG00000104081.13","brown"
"ENSG00000156970.12","grey"
"ENSG00000260648.3","grey"
"ENSG00000137843.11","violet"
"ENSG00000279537.1","grey"
"ENSG00000279409.1","grey"
"ENSG00000137841.11","salmon"
"ENSG00000230778.1","blue"
"ENSG00000273855.1","grey"
"ENSG00000259307.1","grey"
"ENSG00000259330.1","brown"
"ENSG00000188549.12","tan"
"ENSG00000140323.5","darkgrey"
"ENSG00000128944.13","grey"
"ENSG00000128928.8","blue"
"ENSG00000140320.11","red"
"ENSG00000169105.7","blue"
"ENSG00000128891.15","grey"
"ENSG00000166133.17","red"
"ENSG00000137812.19","grey"
"ENSG00000245849.6","grey"
"ENSG00000051180.16","grey"
"ENSG00000137824.15","grey"
"ENSG00000137880.5","grey"
"ENSG00000104129.9","darkturquoise"
"ENSG00000188277.9","grey"
"ENSG00000166140.17","grey"
"ENSG00000166145.14","salmon"
"ENSG00000104140.6","grey"
"ENSG00000104142.10","red"
"ENSG00000251161.3","grey"
"ENSG00000128917.6","brown"
"ENSG00000128965.11","magenta"
"ENSG00000128908.15","grey60"
"ENSG00000280036.1","grey"
"ENSG00000157021.9","grey"
"ENSG00000187446.11","black"
"ENSG00000247556.6","cyan"
"ENSG00000104147.8","grey"
"ENSG00000137804.12","grey"
"ENSG00000137806.8","pink"
"ENSG00000137815.14","grey60"
"ENSG00000137825.10","blue"
"ENSG00000062524.15","grey"
"ENSG00000103932.11","red"
"ENSG00000259838.1","grey"
"ENSG00000092445.11","white"
"ENSG00000174197.16","royalblue"
"ENSG00000137802.13","blue"
"ENSG00000243789.10","grey"
"ENSG00000168970.22","midnightblue"
"ENSG00000243708.10","grey"
"ENSG00000137877.9","grey"
"ENSG00000103966.10","brown"
"ENSG00000188089.13","grey"
"ENSG00000159337.6","grey"
"ENSG00000168907.13","grey"
"ENSG00000166887.15","magenta"
"ENSG00000103978.15","lightyellow"
"ENSG00000214013.9","yellow"
"ENSG00000258461.5","darkturquoise"
"ENSG00000092529.23","yellow"
"ENSG00000103994.16","steelblue"
"ENSG00000092531.9","lightgreen"
"ENSG00000261684.1","grey"
"ENSG00000180979.9","brown"
"ENSG00000137814.9","green"
"ENSG00000260490.2","grey"
"ENSG00000159433.11","yellow"
"ENSG00000140326.12","blue"
"ENSG00000278769.1","grey"
"ENSG00000274403.1","grey"
"ENSG00000128881.16","pink"
"ENSG00000159459.11","steelblue"
"ENSG00000166947.11","grey"
"ENSG00000137842.6","lightcyan"
"ENSG00000261687.1","grey"
"ENSG00000166946.13","purple"
"ENSG00000168806.7","grey"
"ENSG00000168803.14","green"
"ENSG00000140265.12","grey"
"ENSG00000137822.12","turquoise"
"ENSG00000067369.13","turquoise"
"ENSG00000166963.12","magenta"
"ENSG00000168781.21","turquoise"
"ENSG00000237289.9","turquoise"
"ENSG00000242866.9","grey"
"ENSG00000166762.16","pink"
"ENSG00000206991.1","grey"
"ENSG00000275601.1","grey"
"ENSG00000249839.1","grey"
"ENSG00000223572.9","turquoise"
"ENSG00000201136.1","grey"
"ENSG00000205771.6","grey"
"ENSG00000167004.12","darkgrey"
"ENSG00000140264.19","skyblue"
"ENSG00000184716.13","grey"
"ENSG00000242028.6","grey"
"ENSG00000140259.6","turquoise"
"ENSG00000092470.11","grey"
"ENSG00000171877.20","yellow"
"ENSG00000227973.1","grey"
"ENSG00000185607.5","darkturquoise"
"ENSG00000166734.18","black"
"ENSG00000250130.1","grey"
"ENSG00000137770.13","lightcyan"
"ENSG00000179523.4","purple"
"ENSG00000104131.12","greenyellow"
"ENSG00000259659.1","grey"
"ENSG00000104133.14","grey"
"ENSG00000229474.6","grey"
"ENSG00000166710.17","black"
"ENSG00000185880.12","grey"
"ENSG00000259479.6","grey"
"ENSG00000140263.13","grey"
"ENSG00000140279.12","grey"
"ENSG00000140254.12","grey"
"ENSG00000137857.17","grey"
"ENSG00000259539.1","grey"
"ENSG00000138606.19","tan"
"ENSG00000259520.5","grey"
"ENSG00000259433.2","grey"
"ENSG00000171766.15","black"
"ENSG00000275672.1","grey"
"ENSG00000171763.17","grey"
"ENSG00000104154.6","turquoise"
"ENSG00000179362.14","grey"
"ENSG00000275709.1","grey"
"ENSG00000104164.10","purple"
"ENSG00000137767.13","brown"
"ENSG00000259200.1","grey"
"ENSG00000259255.1","turquoise"
"ENSG00000223308.1","grey"
"ENSG00000137872.16","yellow"
"ENSG00000222343.1","grey"
"ENSG00000259554.1","grey"
"ENSG00000259740.1","grey"
"ENSG00000213862.4","grey"
"ENSG00000104177.17","cyan"
"ENSG00000259235.1","grey"
"ENSG00000233932.4","purple"
"ENSG00000074803.17","grey"
"ENSG00000259488.2","grey"
"ENSG00000128951.13","purple"
"ENSG00000166147.13","yellow"
"ENSG00000274654.1","grey"
"ENSG00000259705.1","grey"
"ENSG00000103995.13","grey"
"ENSG00000185634.11","lightyellow"
"ENSG00000255302.4","lightcyan"
"ENSG00000138593.8","lightyellow"
"ENSG00000265942.2","grey"
"ENSG00000166200.14","cyan"
"ENSG00000200120.1","grey"
"ENSG00000156958.14","royalblue"
"ENSG00000259467.1","grey"
"ENSG00000166262.15","green"
"ENSG00000275580.1","cyan"
"ENSG00000276593.1","greenyellow"
"ENSG00000140285.9","lightyellow"
"ENSG00000104047.14","cyan"
"ENSG00000104043.14","salmon"
"ENSG00000140284.10","grey"
"ENSG00000104064.16","grey"
"ENSG00000244879.5","grey"
"ENSG00000138592.13","greenyellow"
"ENSG00000242737.1","grey"
"ENSG00000170236.14","yellow"
"ENSG00000092439.13","royalblue"
"ENSG00000138600.9","lightgreen"
"ENSG00000273674.4","grey"
"ENSG00000081014.10","green"
"ENSG00000259378.1","grey"
"ENSG00000183578.6","grey"
"ENSG00000186417.13","yellow"
"ENSG00000259194.1","yellow"
"ENSG00000259678.1","yellow"
"ENSG00000104093.13","pink"
"ENSG00000259668.5","yellow"
"ENSG00000104112.8","black"
"ENSG00000140280.13","purple"
"ENSG00000128872.9","black"
"ENSG00000259377.1","grey"
"ENSG00000138594.13","lightgreen"
"ENSG00000259556.2","grey"
"ENSG00000166477.12","turquoise"
"ENSG00000069956.11","cyan"
"ENSG00000259398.1","grey"
"ENSG00000137875.4","grey"
"ENSG00000069966.18","turquoise"
"ENSG00000259577.1","grey"
"ENSG00000128833.12","grey"
"ENSG00000197535.14","turquoise"
"ENSG00000128989.10","pink"
"ENSG00000047346.12","lightcyan"
"ENSG00000259935.1","greenyellow"
"ENSG00000137766.16","darkorange"
"ENSG00000279145.1","grey"
"ENSG00000137876.9","purple"
"ENSG00000069974.15","brown"
"ENSG00000276533.1","grey"
"ENSG00000225973.3","grey"
"ENSG00000069943.9","grey"
"ENSG00000260916.6","greenyellow"
"ENSG00000274765.1","grey"
"ENSG00000277548.1","grey"
"ENSG00000261652.2","grey"
"ENSG00000256061.7","grey"
"ENSG00000171016.11","lightgreen"
"ENSG00000166450.12","grey"
"ENSG00000069869.15","lightgreen"
"ENSG00000230183.4","grey"
"ENSG00000181827.14","steelblue"
"ENSG00000261072.2","grey"
"ENSG00000151575.14","green"
"ENSG00000259941.1","grey"
"ENSG00000138587.5","turquoise"
"ENSG00000277245.1","greenyellow"
"ENSG00000260392.5","grey"
"ENSG00000137871.19","lightcyan"
"ENSG00000274667.1","green"
"ENSG00000140262.17","darkgreen"
"ENSG00000247982.6","grey"
"ENSG00000128849.10","darkred"
"ENSG00000276772.1","grey"
"ENSG00000263155.5","grey"
"ENSG00000255529.7","greenyellow"
"ENSG00000128918.14","grey"
"ENSG00000103569.9","brown"
"ENSG00000166035.10","grey"
"ENSG00000137845.14","darkgreen"
"ENSG00000282100.1","turquoise"
"ENSG00000199730.1","grey"
"ENSG00000245975.2","grey"
"ENSG00000128923.10","greenyellow"
"ENSG00000259402.1","grey"
"ENSG00000157450.15","pink"
"ENSG00000137776.16","grey"
"ENSG00000157456.7","grey"
"ENSG00000157483.8","yellow"
"ENSG00000259735.1","grey"
"ENSG00000157470.11","green"
"ENSG00000140307.10","purple"
"ENSG00000140299.11","black"
"ENSG00000234797.5","darkorange"
"ENSG00000182718.16","brown"
"ENSG00000128915.11","green"
"ENSG00000245534.6","yellow"
"ENSG00000069667.15","lightgreen"
"ENSG00000273792.1","grey"
"ENSG00000129003.15","lightcyan"
"ENSG00000259251.2","grey"
"ENSG00000205502.3","brown"
"ENSG00000274340.1","grey"
"ENSG00000171914.15","magenta"
"ENSG00000259370.2","grey"
"ENSG00000140416.19","brown"
"ENSG00000103642.11","pink"
"ENSG00000185088.13","purple"
"ENSG00000166128.12","greenyellow"
"ENSG00000138613.13","grey"
"ENSG00000074410.13","turquoise"
"ENSG00000259459.5","grey"
"ENSG00000140455.16","black"
"ENSG00000259248.5","grey"
"ENSG00000197361.6","grey"
"ENSG00000103657.13","magenta"
"ENSG00000035664.11","yellow"
"ENSG00000166797.10","green"
"ENSG00000028528.14","yellow"
"ENSG00000157734.13","yellow"
"ENSG00000166794.4","paleturquoise"
"ENSG00000169118.17","darkgrey"
"ENSG00000259316.9","grey"
"ENSG00000166803.10","grey"
"ENSG00000103671.9","green"
"ENSG00000180357.9","blue"
"ENSG00000259682.1","grey"
"ENSG00000243403.1","grey"
"ENSG00000180304.14","grey"
"ENSG00000265967.1","grey"
"ENSG00000166831.8","grey"
"ENSG00000140451.12","grey"
"ENSG00000241839.9","brown"
"ENSG00000166839.16","grey"
"ENSG00000090487.10","purple"
"ENSG00000103707.9","grey"
"ENSG00000277351.1","grey"
"ENSG00000103710.10","brown"
"ENSG00000246922.8","darkturquoise"
"ENSG00000090470.14","grey"
"ENSG00000166855.9","lightcyan"
"ENSG00000138615.5","grey"
"ENSG00000138617.14","grey"
"ENSG00000199568.1","grey"
"ENSG00000200156.1","turquoise"
"ENSG00000174498.13","blue"
"ENSG00000103742.11","grey"
"ENSG00000074603.18","lightcyan"
"ENSG00000259232.2","grey"
"ENSG00000074696.12","lightgreen"
"ENSG00000138614.14","lightcyan"
"ENSG00000074621.13","grey"
"ENSG00000275638.1","grey"
"ENSG00000174485.15","royalblue"
"ENSG00000238311.1","grey"
"ENSG00000103769.9","cyan"
"ENSG00000261544.1","grey"
"ENSG00000259924.1","grey"
"ENSG00000157890.17","grey"
"ENSG00000261318.1","grey"
"ENSG00000166938.12","lightyellow"
"ENSG00000075131.9","green"
"ENSG00000169032.9","turquoise"
"ENSG00000261351.2","grey"
"ENSG00000174446.12","midnightblue"
"ENSG00000174444.14","darkorange"
"ENSG00000174442.11","grey60"
"ENSG00000188501.11","grey"
"ENSG00000137834.14","brown"
"ENSG00000277152.1","grey"
"ENSG00000259347.6","grey"
"ENSG00000166949.15","magenta"
"ENSG00000103591.12","royalblue"
"ENSG00000103599.19","grey"
"ENSG00000259673.5","black"
"ENSG00000189227.5","purple"
"ENSG00000270964.1","grey"
"ENSG00000137764.19","royalblue"
"ENSG00000259512.3","pink"
"ENSG00000188779.10","grey"
"ENSG00000206625.1","grey"
"ENSG00000033800.13","cyan"
"ENSG00000260007.2","grey"
"ENSG00000129007.14","grey"
"ENSG00000128973.12","blue"
"ENSG00000260657.2","grey"
"ENSG00000169018.5","cyan"
"ENSG00000137809.16","grey"
"ENSG00000103647.12","red"
"ENSG00000140350.15","turquoise"
"ENSG00000265195.1","grey"
"ENSG00000258484.3","grey"
"ENSG00000255346.9","grey"
"ENSG00000273851.1","grey"
"ENSG00000212766.9","grey"
"ENSG00000138604.9","pink"
"ENSG00000261634.3","grey"
"ENSG00000137819.13","saddlebrown"
"ENSG00000259426.5","grey"
"ENSG00000137807.13","brown"
"ENSG00000137818.11","skyblue"
"ENSG00000245750.7","green"
"ENSG00000259641.5","grey"
"ENSG00000140332.15","orange"
"ENSG00000137831.14","lightyellow"
"ENSG00000274297.1","grey"
"ENSG00000166173.10","white"
"ENSG00000259744.1","lightcyan"
"ENSG00000137821.11","cyan"
"ENSG00000129028.8","grey"
"ENSG00000187720.14","saddlebrown"
"ENSG00000259781.1","grey"
"ENSG00000212664.5","royalblue"
"ENSG00000066933.15","turquoise"
"ENSG00000260576.1","grey"
"ENSG00000166192.14","greenyellow"
"ENSG00000175318.11","grey"
"ENSG00000067225.17","magenta"
"ENSG00000137817.16","midnightblue"
"ENSG00000260729.1","grey"
"ENSG00000213614.9","grey"
"ENSG00000260339.1","grey"
"ENSG00000261423.1","grey"
"ENSG00000261187.1","grey"
"ENSG00000166233.13","cyan"
"ENSG00000260144.1","grey"
"ENSG00000260672.1","grey"
"ENSG00000140463.13","green"
"ENSG00000159322.17","purple"
"ENSG00000260898.5","grey"
"ENSG00000067141.16","white"
"ENSG00000138622.3","red"
"ENSG00000156642.16","turquoise"
"ENSG00000281183.1","grey"
"ENSG00000103855.17","blue"
"ENSG00000205363.5","violet"
"ENSG00000260469.2","grey"
"ENSG00000261801.5","brown"
"ENSG00000129038.15","blue"
"ENSG00000067221.13","red"
"ENSG00000140464.19","orange"
"ENSG00000167178.15","red"
"ENSG00000248540.2","grey"
"ENSG00000261543.1","pink"
"ENSG00000129009.12","saddlebrown"
"ENSG00000140481.14","turquoise"
"ENSG00000140459.17","darkred"
"ENSG00000138623.9","white"
"ENSG00000138629.15","red"
"ENSG00000247240.7","grey"
"ENSG00000179361.17","blue"
"ENSG00000179335.18","blue"
"ENSG00000179151.11","red"
"ENSG00000140465.13","grey"
"ENSG00000103653.16","blue"
"ENSG00000140474.12","blue"
"ENSG00000140497.16","red"
"ENSG00000178802.17","blue"
"ENSG00000178761.14","skyblue"
"ENSG00000178741.11","midnightblue"
"ENSG00000178718.6","blue"
"ENSG00000198794.11","red"
"ENSG00000138621.11","darkturquoise"
"ENSG00000167173.18","orange"
"ENSG00000140365.15","darkturquoise"
"ENSG00000275645.1","grey"
"ENSG00000140398.13","blue"
"ENSG00000140400.15","darkturquoise"
"ENSG00000260274.1","grey"
"ENSG00000169375.15","magenta"
"ENSG00000276744.1","grey"
"ENSG00000169410.9","brown"
"ENSG00000260269.5","grey"
"ENSG00000169371.13","grey"
"ENSG00000177971.8","midnightblue"
"ENSG00000275454.1","grey"
"ENSG00000274515.1","grey"
"ENSG00000173548.8","orange"
"ENSG00000173546.7","orange"
"ENSG00000140367.11","green"
"ENSG00000167196.13","green"
"ENSG00000169752.16","grey"
"ENSG00000169758.12","grey"
"ENSG00000140374.15","black"
"ENSG00000259581.3","grey"
"ENSG00000140386.12","green"
"ENSG00000117906.13","lightcyan"
"ENSG00000140368.12","grey"
"ENSG00000140391.14","lightgreen"
"ENSG00000278991.1","greenyellow"
"ENSG00000269951.1","greenyellow"
"ENSG00000173517.10","turquoise"
"ENSG00000140382.14","lightcyan"
"ENSG00000259362.2","grey"
"ENSG00000259420.5","grey"
"ENSG00000169783.12","red"
"ENSG00000260776.5","grey"
"ENSG00000214646.8","grey"
"ENSG00000167202.11","orange"
"ENSG00000136425.12","grey"
"ENSG00000166411.13","pink"
"ENSG00000260988.1","grey"
"ENSG00000103740.9","darkred"
"ENSG00000140403.12","paleturquoise"
"ENSG00000140395.8","grey60"
"ENSG00000272418.1","grey"
"ENSG00000259562.2","grey"
"ENSG00000166426.7","magenta"
"ENSG00000136381.12","cyan"
"ENSG00000188266.13","black"
"ENSG00000279373.1","grey"
"ENSG00000041357.15","pink"
"ENSG00000169684.13","grey"
"ENSG00000080644.15","grey"
"ENSG00000136378.14","blue"
"ENSG00000185787.14","cyan"
"ENSG00000279235.1","grey"
"ENSG00000103811.15","grey"
"ENSG00000058335.15","magenta"
"ENSG00000259234.5","grey"
"ENSG00000235711.4","turquoise"
"ENSG00000166557.12","red"
"ENSG00000169330.8","grey"
"ENSG00000259548.1","grey"
"ENSG00000136371.10","green"
"ENSG00000261229.6","grey"
"ENSG00000259332.3","grey"
"ENSG00000279394.1","grey"
"ENSG00000180953.11","grey"
"ENSG00000278600.1","grey"
"ENSG00000259642.2","grey"
"ENSG00000140379.7","brown"
"ENSG00000086666.18","green"
"ENSG00000103876.11","black"
"ENSG00000259417.2","black"
"ENSG00000259495.2","grey"
"ENSG00000172379.19","red"
"ENSG00000136379.11","black"
"ENSG00000103888.15","grey"
"ENSG00000259649.4","grey"
"ENSG00000117899.10","grey"
"ENSG00000277782.1","grey"
"ENSG00000140406.3","grey"
"ENSG00000156206.13","grey"
"ENSG00000279834.1","brown"
"ENSG00000172349.17","salmon"
"ENSG00000271725.1","grey"
"ENSG00000172345.13","grey"
