gene_id,chr,gene_name,logFC,adj.P.Val
ENSG00000268895.5,19,A1BG-AS1,0.104866715359381,0.0478796470201253
ENSG00000251429.1,4,AIDAP2,-0.386535211404769,0.0478796470201253
ENSG00000244055.1,7,,-0.231522530678664,0.0478796470201253
ENSG00000271646.1,4,IRF2-DT,-0.17449744859692,0.0478796470201253
ENSG00000079150.17,2,FKBP7,-0.131553611857075,0.0478796470201253
ENSG00000239828.6,3,,-0.424758113836906,0.0478796470201253
ENSG00000237977.1,22,EIF4HP2,-0.280618838362934,0.0478796470201253
ENSG00000112276.13,6,BVES,-0.175669302998795,0.0478796470201253
ENSG00000081014.10,15,AP4E1,-0.0691176863161366,0.0478796470201253
ENSG00000205704.6,22,LINC00634,0.196852961018396,0.0479051237593808
ENSG00000139197.10,12,PEX5,0.10119131559556,0.0479179766149644
ENSG00000168214.20,4,RBPJ,-0.0820310040440128,0.0479179766149644
ENSG00000070413.19,22,DGCR2,0.0840588087755245,0.0479293244642449
ENSG00000235944.8,7,ZNF815P,0.129789656899227,0.0479293244642449
ENSG00000185955.4,7,C7orf61,-0.286048210663451,0.0479293244642449
ENSG00000204590.12,6,GNL1,0.114540918466425,0.0479293244642449
ENSG00000163795.13,2,ZNF513,0.109137926274515,0.0479551635151747
ENSG00000153006.15,5,SREK1IP1,-0.0840350588674595,0.048047193308959
ENSG00000277972.1,17,CISD3,0.131960094178736,0.0481160298265785
ENSG00000143013.12,1,LMO4,0.171743232857285,0.0481160298265785
ENSG00000166450.12,15,PRTG,-0.154556548890737,0.0481160298265785
ENSG00000105443.14,19,CYTH2,0.127716721467975,0.0481240901189198
ENSG00000186642.15,11,PDE2A,0.130840844940485,0.0481240901189198
ENSG00000169427.6,8,KCNK9,0.0970572429063569,0.0483097394471075
ENSG00000088992.17,12,TESC,0.199094617071741,0.0483325786811975
ENSG00000143801.16,1,PSEN2,0.134024806544073,0.0484462685472546
ENSG00000168067.11,11,MAP4K2,0.0769423251690283,0.0485296634741337
ENSG00000132801.6,20,ZSWIM3,0.0792083496301416,0.0486627153433595
ENSG00000274561.1,17,,-0.202426250132801,0.0486627153433595
ENSG00000134779.14,18,TPGS2,0.0800412861907736,0.0486627153433595
ENSG00000164896.19,7,FASTK,0.100859017154199,0.0487554487182959
ENSG00000196268.11,19,ZNF493,-0.145054793878801,0.0487554487182959
ENSG00000117245.12,1,KIF17,0.156878192010021,0.0487554487182959
ENSG00000150681.9,1,RGS18,-0.249091269805809,0.0487554487182959
ENSG00000196136.17,14,SERPINA3,-0.79145353970698,0.0487660349250309
ENSG00000131779.10,1,PEX11B,0.130426472939081,0.0488182824109414
ENSG00000240616.1,19,RPS6P25,-0.280050846579626,0.0488182824109414
ENSG00000174177.12,16,CTU2,0.121035654654019,0.0488570753495155
ENSG00000172009.14,19,THOP1,0.107929332817796,0.0489059442549275
ENSG00000187186.14,9,,0.218191537514562,0.0489059442549275
ENSG00000174482.10,9,LINGO2,0.123178941786527,0.0489059442549275
ENSG00000231889.7,6,TRAF3IP2-AS1,-0.100238570113507,0.0489059442549275
ENSG00000113494.16,5,PRLR,-0.197697856974021,0.0489810270799784
ENSG00000100271.16,22,TTLL1,0.117442131558499,0.0490427486295125
ENSG00000078124.11,11,ACER3,-0.0959335370513971,0.0490427486295125
ENSG00000197083.11,5,ZNF300P1,-0.216725981334241,0.0490427486295125
ENSG00000198087.7,6,CD2AP,-0.0973341957328683,0.0490427486295125
ENSG00000106012.17,7,IQCE,0.0949451259194638,0.0490427486295125
ENSG00000143164.15,1,DCAF6,0.115870089077708,0.0490427486295125
ENSG00000129158.10,11,SERGEF,0.120386568735719,0.0490990581487007
ENSG00000100836.10,14,PABPN1,0.0977952433177216,0.0491399573286242
ENSG00000135519.6,12,KCNH3,0.143886634595392,0.0492151541789594
ENSG00000141505.11,17,ASGR1,0.152601625476043,0.0492151541789594
ENSG00000135077.8,5,HAVCR2,-0.210023501934422,0.0492151541789594
ENSG00000214087.8,17,ARL16,0.11936431574386,0.0492616627706375
ENSG00000188013.6,17,MEIS3P2,0.175018294845944,0.0492720281916652
ENSG00000213585.10,5,VDAC1,0.153745040239966,0.0492973272812997
ENSG00000101363.12,20,MANBAL,0.112678803418933,0.0493019067305186
ENSG00000142959.4,1,BEST4,0.220932835720199,0.0493019067305186
ENSG00000130758.7,19,MAP3K10,0.158845931736789,0.0494432090442335
ENSG00000198740.8,17,ZNF652,-0.152196056574828,0.0495161306980275
ENSG00000163703.17,3,CRELD1,0.108749307327831,0.0495161306980275
ENSG00000131165.14,16,CHMP1A,0.0976930454521512,0.0495161306980275
ENSG00000113319.12,5,RASGRF2,0.117872953648967,0.0495161306980275
ENSG00000120262.9,6,CCDC170,-0.149575042002567,0.0496381450412835
ENSG00000235545.1,1,,-0.19488570272858,0.0496381450412835
ENSG00000105048.16,19,TNNT1,0.19128347612009,0.0496381450412835
ENSG00000062582.13,7,MRPS24,0.141279341889367,0.0496381450412835
ENSG00000164366.3,5,CCDC127,0.0766061081466386,0.0497426982231075
ENSG00000267365.1,17,KCNJ2-AS1,-0.195145901186526,0.0497561832258234
ENSG00000115241.10,2,PPM1G,0.119097928156171,0.0497825371551433
ENSG00000183255.11,21,PTTG1IP,-0.141705955956001,0.0497925127645987
ENSG00000159069.13,9,FBXW5,0.122407256813626,0.0499237900102193
ENSG00000279320.1,3,,-0.404697010627827,0.0499237900102193
ENSG00000123154.11,19,WDR83,0.124373011849907,0.0499237900102193
ENSG00000136698.8,2,CFC1,0.285209947100819,0.0499237900102193
ENSG00000237877.6,2,LINC01473,-0.186267216745976,0.0499280575918733
ENSG00000176956.12,8,LY6H,0.163003162915688,0.0499280575918733
ENSG00000152952.11,3,PLOD2,-0.139364863504226,0.0499280575918733
ENSG00000214050.7,8,FBXO16,0.103609519957758,0.0499280575918733
ENSG00000170949.17,19,ZNF160,-0.0681506722037636,0.0499280575918733
ENSG00000130813.17,19,SHFL,0.0931577136056694,0.0499280575918733
ENSG00000100764.13,14,PSMC1,0.118926677398377,0.0499280575918733
ENSG00000101695.8,18,RNF125,-0.207879795462405,0.0499280575918733
ENSG00000100297.15,22,MCM5,-0.148974490147036,0.0499280575918733
ENSG00000160991.15,7,ORAI2,0.0969462724283721,0.0499280575918733
ENSG00000264895.1,17,,-0.255640985771555,0.0499280575918733
ENSG00000256667.6,12,KLRA1P,-0.188072472399764,0.0499280575918733
ENSG00000112514.15,6,CUTA,0.110605347440346,0.0499280575918733
ENSG00000171462.14,6,DLK2,0.163850240890419,0.0499280575918733
ENSG00000138434.16,2,ITPRID2,-0.12321269440382,0.0499447349550471
ENSG00000125703.14,1,ATG4C,-0.119050977037673,0.0499447349550471
ENSG00000167550.10,12,RHEBL1,0.204972738016287,0.0499447349550471
ENSG00000122642.10,7,FKBP9,0.086170031495446,0.0499448282634663
ENSG00000128524.4,7,ATP6V1F,0.183074781548688,0.0499587703616721
ENSG00000151575.14,15,TEX9,-0.159810189445318,0.0499645936593551
ENSG00000280739.2,3,EIF1B-AS1,-0.17217236142366,0.0499693423523358
