"","module"
"ENSG00000167210.16","turquoise"
"ENSG00000101638.13","black"
"ENSG00000270112.3","purple"
"ENSG00000274776.1","purple"
"ENSG00000078043.15","blue"
"ENSG00000267587.1","grey"
"ENSG00000279354.1","grey"
"ENSG00000167216.16","cyan"
"ENSG00000267724.1","grey"
"ENSG00000167220.11","yellow"
"ENSG00000134049.4","blue"
"ENSG00000175387.15","yellow"
"ENSG00000267541.1","grey"
"ENSG00000279366.1","grey"
"ENSG00000184828.9","grey"
"ENSG00000278891.1","grey"
"ENSG00000134030.13","turquoise"
"ENSG00000278983.1","grey"
"ENSG00000279250.1","turquoise"
"ENSG00000101665.8","midnightblue"
"ENSG00000141627.13","yellow"
"ENSG00000177576.11","grey"
"ENSG00000263916.1","grey"
"ENSG00000265681.7","cyan"
"ENSG00000101670.11","steelblue"
"ENSG00000167315.17","cyan"
"ENSG00000267322.2","grey"
"ENSG00000167306.19","paleturquoise"
"ENSG00000172361.5","pink"
"ENSG00000141644.17","turquoise"
"ENSG00000154832.14","red"
"ENSG00000141639.11","grey"
"ENSG00000134042.12","white"
"ENSG00000082212.11","lightgreen"
"ENSG00000141642.8","yellow"
"ENSG00000141646.13","steelblue"
"ENSG00000176624.10","steelblue"
"ENSG00000227115.7","brown"
"ENSG00000266003.1","brown"
"ENSG00000187323.11","darkturquoise"
"ENSG00000280098.1","darkturquoise"
"ENSG00000134046.11","yellow"
"ENSG00000207233.1","blue"
"ENSG00000101751.10","yellow"
"ENSG00000166845.13","royalblue"
"ENSG00000041353.9","purple"
"ENSG00000267524.1","darkorange"
"ENSG00000267311.1","green"
"ENSG00000166510.13","grey"
"ENSG00000196628.14","greenyellow"
"ENSG00000267325.1","blue"
"ENSG00000091164.12","salmon"
"ENSG00000091157.13","salmon"
"ENSG00000177511.5","greenyellow"
"ENSG00000119547.5","paleturquoise"
"ENSG00000066926.10","royalblue"
"ENSG00000134440.11","blue"
"ENSG00000267040.6","magenta"
"ENSG00000267787.5","magenta"
"ENSG00000081923.11","green"
"ENSG00000049759.17","darkolivegreen"
"ENSG00000267504.1","black"
"ENSG00000198796.6","darkturquoise"
"ENSG00000172175.12","steelblue"
"ENSG00000266946.1","grey"
"ENSG00000074657.13","brown"
"ENSG00000224367.6","greenyellow"
"ENSG00000166562.8","yellow"
"ENSG00000134443.9","paleturquoise"
"ENSG00000074695.5","cyan"
"ENSG00000183287.13","greenyellow"
"ENSG00000141682.11","grey"
"ENSG00000166603.4","green"
"ENSG00000101542.9","brown"
"ENSG00000206769.1","brown"
"ENSG00000260440.2","lightgreen"
"ENSG00000176641.10","midnightblue"
"ENSG00000197563.9","tan"
"ENSG00000134444.13","blue"
"ENSG00000266900.1","yellow"
"ENSG00000141655.15","green"
"ENSG00000141664.9","green"
"ENSG00000279236.1","grey"
"ENSG00000081913.13","brown"
"ENSG00000171791.12","white"
"ENSG00000119537.15","royalblue"
"ENSG00000267390.1","grey"
"ENSG00000119541.9","yellow"
"ENSG00000267430.1","lightyellow"
"ENSG00000197641.11","darkturquoise"
"ENSG00000221887.5","brown"
"ENSG00000283667.1","grey"
"ENSG00000166401.14","grey"
"ENSG00000081138.13","green"
"ENSG00000071991.8","brown"
"ENSG00000260578.1","brown"
"ENSG00000171451.13","royalblue"
"ENSG00000260747.1","grey"
"ENSG00000166479.9","blue"
"ENSG00000150636.16","yellow"
"ENSG00000276092.1","grey"
"ENSG00000278532.1","darkolivegreen"
"ENSG00000206052.10","darkolivegreen"
"ENSG00000264845.2","black"
"ENSG00000279221.1","darkolivegreen"
"ENSG00000150637.8","brown"
"ENSG00000176225.12","brown"
"ENSG00000170677.5","magenta"
"ENSG00000266258.1","grey"
"ENSG00000278971.1","brown"
"ENSG00000141668.9","skyblue"
"ENSG00000166342.18","orange"
"ENSG00000265579.1","orange"
"ENSG00000263750.1","orange"
"ENSG00000263958.1","darkolivegreen"
"ENSG00000141665.11","pink"
"ENSG00000075336.11","yellow"
"ENSG00000166347.18","magenta"
"ENSG00000235297.3","grey"
"ENSG00000187773.8","brown"
"ENSG00000133313.14","brown"
"ENSG00000276934.1","brown"
"ENSG00000150656.14","brown"
"ENSG00000264247.1","yellow"
"ENSG00000215421.9","grey"
"ENSG00000180011.6","skyblue"
"ENSG00000179981.9","paleturquoise"
"ENSG00000101493.10","black"
"ENSG00000280205.1","grey"
"ENSG00000265778.2","grey"
"ENSG00000266256.1","darkturquoise"
"ENSG00000276397.1","greenyellow"
"ENSG00000264278.1","grey"
"ENSG00000278107.1","darkturquoise"
"ENSG00000130856.15","turquoise"
"ENSG00000266844.1","grey"
"ENSG00000197971.14","brown"
"ENSG00000279811.1","brown"
"ENSG00000279433.1","grey"
"ENSG00000166573.5","grey"
"ENSG00000263146.2","darkmagenta"
"ENSG00000256463.8","white"
"ENSG00000166377.19","greenyellow"
"ENSG00000279416.1","yellow"
"ENSG00000267655.1","grey"
"ENSG00000279474.1","grey"
"ENSG00000279077.1","black"
"ENSG00000131196.17","midnightblue"
"ENSG00000279981.1","midnightblue"
"ENSG00000267287.1","green"
"ENSG00000274828.1","brown"
"ENSG00000060069.16","red"
"ENSG00000178342.4","darkturquoise"
"ENSG00000278075.1","black"
"ENSG00000122490.18","turquoise"
"ENSG00000226742.3","midnightblue"
"ENSG00000141759.14","blue"
"ENSG00000267127.7","turquoise"
"ENSG00000101546.12","turquoise"
"ENSG00000261126.7","grey"
"ENSG00000101544.8","grey"
"ENSG00000267270.5","black"
"ENSG00000178184.15","pink"
"ENSG00000278000.1","turquoise"
"ENSG00000267251.2","darkturquoise"
"ENSG00000282458.1","grey"
"ENSG00000282508.1","grey"
"ENSG00000282393.1","grey"
"ENSG00000141934.9","brown"
"ENSG00000105556.11","red"
"ENSG00000183186.7","green"
"ENSG00000129946.10","red"
"ENSG00000099866.14","green"
"ENSG00000141933.9","red"
"ENSG00000099804.8","turquoise"
"ENSG00000172270.18","darkred"
"ENSG00000099822.2","turquoise"
"ENSG00000099821.13","red"
"ENSG00000070388.11","green"
"ENSG00000070423.17","red"
"ENSG00000267666.2","grey"
"ENSG00000070404.9","grey60"
"ENSG00000099864.17","turquoise"
"ENSG00000099812.8","green"
"ENSG00000011304.18","midnightblue"
"ENSG00000129951.18","turquoise"
"ENSG00000197766.7","grey"
"ENSG00000175221.14","red"
"ENSG00000198858.9","turquoise"
"ENSG00000116017.10","grey"
"ENSG00000065268.10","red"
"ENSG00000182087.12","red"
"ENSG00000207357.1","grey"
"ENSG00000064666.14","midnightblue"
"ENSG00000064687.12","darkred"
"ENSG00000180448.10","lightcyan"
"ENSG00000099817.11","turquoise"
"ENSG00000167468.16","darkred"
"ENSG00000064932.15","grey60"
"ENSG00000118046.14","red"
"ENSG00000099625.12","black"
"ENSG00000267778.1","black"
"ENSG00000099624.7","turquoise"
"ENSG00000167470.12","grey60"
"ENSG00000099622.13","brown"
"ENSG00000228300.13","red"
"ENSG00000160953.15","red"
"ENSG00000115286.19","red"
"ENSG00000280486.1","brown"
"ENSG00000248015.6","brown"
"ENSG00000130005.11","red"
"ENSG00000071626.16","darkgreen"
"ENSG00000115268.9","darkred"
"ENSG00000268798.1","turquoise"
"ENSG00000115266.11","red"
"ENSG00000267317.2","midnightblue"
"ENSG00000119559.15","red"
"ENSG00000115257.15","red"
"ENSG00000115255.10","turquoise"
"ENSG00000185761.10","darkred"
"ENSG00000267092.2","grey"
"ENSG00000185988.11","grey"
"ENSG00000181588.16","red"
"ENSG00000071655.17","red"
"ENSG00000127540.11","blue"
"ENSG00000071564.14","red"
"ENSG00000130270.16","grey"
"ENSG00000079313.12","turquoise"
"ENSG00000129911.8","black"
"ENSG00000261526.2","grey"
"ENSG00000129968.15","red"
"ENSG00000227500.9","red"
"ENSG00000213638.5","lightyellow"
"ENSG00000133275.15","red"
"ENSG00000133243.8","turquoise"
"ENSG00000267283.1","lightyellow"
"ENSG00000279653.1","grey"
"ENSG00000099875.14","darkred"
"ENSG00000172081.13","red"
"ENSG00000099840.13","darkgreen"
"ENSG00000065000.15","turquoise"
"ENSG00000104885.17","red"
"ENSG00000104886.10","turquoise"
"ENSG00000104897.9","red"
"ENSG00000104899.6","turquoise"
"ENSG00000104904.12","darkgrey"
"ENSG00000220008.3","turquoise"
"ENSG00000130332.14","lightyellow"
"ENSG00000005206.16","red"
"ENSG00000099800.7","red"
"ENSG00000176619.11","red"
"ENSG00000099860.8","grey60"
"ENSG00000176533.12","turquoise"
"ENSG00000267412.1","lightyellow"
"ENSG00000267749.1","lightyellow"
"ENSG00000276097.1","brown"
"ENSG00000176490.4","darkgrey"
"ENSG00000261342.1","turquoise"
"ENSG00000141873.10","turquoise"
"ENSG00000104969.9","red"
"ENSG00000172009.14","turquoise"
"ENSG00000172006.11","darkgrey"
"ENSG00000186300.11","yellow"
"ENSG00000172000.7","paleturquoise"
"ENSG00000171970.12","salmon"
"ENSG00000253392.2","grey"
"ENSG00000175691.8","grey"
"ENSG00000104953.19","grey"
"ENSG00000065717.14","red"
"ENSG00000104964.14","turquoise"
"ENSG00000088256.8","turquoise"
"ENSG00000060558.3","grey"
"ENSG00000125912.10","turquoise"
"ENSG00000161082.12","black"
"ENSG00000141905.17","red"
"ENSG00000129932.7","red"
"ENSG00000105325.13","red"
"ENSG00000161091.12","black"
"ENSG00000183397.5","red"
"ENSG00000267436.1","grey"
"ENSG00000064961.18","darkgreen"
"ENSG00000179855.5","grey"
"ENSG00000006638.11","lightyellow"
"ENSG00000105298.13","red"
"ENSG00000186111.9","turquoise"
"ENSG00000105289.14","pink"
"ENSG00000011132.11","lightyellow"
"ENSG00000183617.4","grey"
"ENSG00000007264.14","turquoise"
"ENSG00000105278.10","turquoise"
"ENSG00000167654.17","darkorange"
"ENSG00000167657.12","red"
"ENSG00000167658.15","darkred"
"ENSG00000105229.6","red"
"ENSG00000178951.8","turquoise"
"ENSG00000268670.1","lightyellow"
"ENSG00000126934.13","red"
"ENSG00000077463.14","red"
"ENSG00000089847.12","green"
"ENSG00000105246.5","lightcyan"
"ENSG00000105248.15","red"
"ENSG00000105251.10","green"
"ENSG00000167664.8","lightcyan"
"ENSG00000105255.10","turquoise"
"ENSG00000178078.11","grey"
"ENSG00000008382.15","turquoise"
"ENSG00000269318.1","lightyellow"
"ENSG00000141985.9","turquoise"
"ENSG00000267980.1","turquoise"
"ENSG00000167670.15","turquoise"
"ENSG00000167671.11","turquoise"
"ENSG00000167674.14","turquoise"
"ENSG00000167676.4","lightyellow"
"ENSG00000214456.8","pink"
"ENSG00000267385.1","grey"
"ENSG00000167680.15","black"
"ENSG00000185361.8","orange"
"ENSG00000074842.7","grey"
"ENSG00000142002.16","red"
"ENSG00000176840.11","darkturquoise"
"ENSG00000141965.4","turquoise"
"ENSG00000127666.9","turquoise"
"ENSG00000105355.8","midnightblue"
"ENSG00000205784.2","grey"
"ENSG00000276043.4","brown"
"ENSG00000127663.14","red"
"ENSG00000105426.15","turquoise"
"ENSG00000223573.6","green"
"ENSG00000233270.1","yellow"
"ENSG00000130254.11","grey"
"ENSG00000160633.12","grey"
"ENSG00000130255.12","lightcyan"
"ENSG00000174917.8","darkgrey"
"ENSG00000167733.13","turquoise"
"ENSG00000196365.11","red"
"ENSG00000212123.3","red"
"ENSG00000141994.15","red"
"ENSG00000174886.12","grey"
"ENSG00000187650.3","darkgreen"
"ENSG00000105519.14","pink"
"ENSG00000031823.14","red"
"ENSG00000087903.12","pink"
"ENSG00000130382.8","red"
"ENSG00000125656.8","darkred"
"ENSG00000125652.7","grey"
"ENSG00000125650.4","turquoise"
"ENSG00000125651.13","turquoise"
"ENSG00000088247.16","turquoise"
"ENSG00000181240.13","black"
"ENSG00000125648.14","black"
"ENSG00000205744.9","lightcyan"
"ENSG00000104833.11","turquoise"
"ENSG00000125657.4","green"
"ENSG00000125730.16","lightcyan"
"ENSG00000276980.1","grey"
"ENSG00000125734.14","darkgreen"
"ENSG00000125733.17","grey60"
"ENSG00000141968.7","lightcyan"
"ENSG00000268758.6","grey"
"ENSG00000130544.11","grey"
"ENSG00000171105.13","brown"
"ENSG00000104880.17","red"
"ENSG00000104883.7","brown"
"ENSG00000198816.6","red"
"ENSG00000090674.15","red"
"ENSG00000032444.15","red"
"ENSG00000076826.9","turquoise"
"ENSG00000076924.11","red"
"ENSG00000229833.9","blue"
"ENSG00000076944.15","midnightblue"
"ENSG00000181029.8","black"
"ENSG00000182566.13","darkolivegreen"
"ENSG00000090659.17","lightgreen"
"ENSG00000268297.1","turquoise"
"ENSG00000142459.8","red"
"ENSG00000183248.11","turquoise"
"ENSG00000214248.2","grey"
"ENSG00000076984.17","red"
"ENSG00000260001.6","green"
"ENSG00000104976.11","turquoise"
"ENSG00000178531.5","black"
"ENSG00000104980.7","red"
"ENSG00000066044.14","greenyellow"
"ENSG00000267939.1","grey"
"ENSG00000142449.12","green"
"ENSG00000090661.11","red"
"ENSG00000167775.10","darkred"
"ENSG00000267855.5","grey"
"ENSG00000233927.4","grey"
"ENSG00000186994.11","darkgreen"
"ENSG00000167772.11","grey60"
"ENSG00000269386.5","brown"
"ENSG00000185236.11","red"
"ENSG00000099785.10","red"
"ENSG00000099783.11","tan"
"ENSG00000133246.11","lightcyan"
"ENSG00000133250.13","red"
"ENSG00000142347.16","lightcyan"
"ENSG00000142303.13","green"
"ENSG00000167785.8","tan"
"ENSG00000130803.14","turquoise"
"ENSG00000196110.7","salmon"
"ENSG00000188321.13","yellow"
"ENSG00000270011.6","grey"
"ENSG00000283108.1","black"
"ENSG00000174652.17","grey"
"ENSG00000130818.11","tan"
"ENSG00000278611.1","grey"
"ENSG00000197961.11","yellow"
"ENSG00000171469.10","tan"
"ENSG00000267106.5","magenta"
"ENSG00000171466.9","yellow"
"ENSG00000224689.8","lightcyan"
"ENSG00000196605.7","yellow"
"ENSG00000267370.1","yellow"
"ENSG00000127452.8","red"
"ENSG00000198258.10","blue"
"ENSG00000127445.13","darkgrey"
"ENSG00000105088.8","turquoise"
"ENSG00000080573.6","turquoise"
"ENSG00000130813.17","turquoise"
"ENSG00000130812.10","grey"
"ENSG00000130810.19","turquoise"
"ENSG00000244165.1","turquoise"
"ENSG00000130811.11","darkgreen"
"ENSG00000130816.14","lightyellow"
"ENSG00000267534.2","darkgreen"
"ENSG00000105364.13","turquoise"
"ENSG00000090339.8","grey60"
"ENSG00000267607.1","turquoise"
"ENSG00000105376.4","black"
"ENSG00000220201.7","turquoise"
"ENSG00000161847.13","red"
"ENSG00000274425.1","turquoise"
"ENSG00000076662.9","grey"
"ENSG00000105397.13","red"
"ENSG00000105401.7","turquoise"
"ENSG00000065989.15","turquoise"
"ENSG00000079999.13","darkgreen"
"ENSG00000180739.13","brown"
"ENSG00000130734.9","red"
"ENSG00000129347.19","darkgreen"
"ENSG00000129355.6","darkgrey"
"ENSG00000129353.14","lightyellow"
"ENSG00000267100.1","grey"
"ENSG00000129351.17","red"
"ENSG00000213339.8","red"
"ENSG00000079805.16","darkgreen"
"ENSG00000099203.6","midnightblue"
"ENSG00000214212.8","lightcyan"
"ENSG00000142453.11","turquoise"
"ENSG00000130733.10","darkred"
"ENSG00000142444.6","grey"
"ENSG00000127616.17","turquoise"
"ENSG00000276757.1","grey"
"ENSG00000130164.12","grey60"
"ENSG00000161888.11","turquoise"
"ENSG00000197256.10","saddlebrown"
"ENSG00000130158.13","darkgreen"
"ENSG00000130167.13","greenyellow"
"ENSG00000105514.7","darkturquoise"
"ENSG00000105518.13","darkred"
"ENSG00000183401.11","black"
"ENSG00000105520.10","black"
"ENSG00000267277.1","grey"
"ENSG00000173928.2","grey"
"ENSG00000187266.13","darkred"
"ENSG00000205517.12","midnightblue"
"ENSG00000198003.11","darkred"
"ENSG00000130175.9","red"
"ENSG00000196361.9","turquoise"
"ENSG00000161914.9","turquoise"
"ENSG00000130159.13","turquoise"
"ENSG00000130176.7","saddlebrown"
"ENSG00000130165.10","red"
"ENSG00000198551.9","yellow"
"ENSG00000102575.10","midnightblue"
"ENSG00000197332.8","purple"
"ENSG00000214223.4","grey"
"ENSG00000197933.12","yellow"
"ENSG00000197044.10","blue"
"ENSG00000177599.12","steelblue"
"ENSG00000171295.12","greenyellow"
"ENSG00000171291.8","yellow"
"ENSG00000278897.1","grey"
"ENSG00000198429.9","pink"
"ENSG00000196757.7","yellow"
"ENSG00000267179.1","grey"
"ENSG00000267274.1","grey"
"ENSG00000197054.11","grey"
"ENSG00000219665.8","black"
"ENSG00000197647.11","blue"
"ENSG00000223547.9","cyan"
"ENSG00000214189.8","cyan"
"ENSG00000132010.15","grey"
"ENSG00000242615.1","grey"
"ENSG00000257591.5","grey"
"ENSG00000196646.11","yellow"
"ENSG00000234773.7","black"
"ENSG00000197857.13","yellow"
"ENSG00000188868.13","greenyellow"
"ENSG00000198342.9","yellow"
"ENSG00000196466.10","yellow"
"ENSG00000180855.15","yellow"
"ENSG00000269755.1","black"
"ENSG00000242852.6","salmon"
"ENSG00000249709.7","yellow"
"ENSG00000269693.1","turquoise"
"ENSG00000269560.1","grey"
"ENSG00000188033.9","purple"
"ENSG00000173875.13","yellow"
"ENSG00000178464.6","lightcyan"
"ENSG00000104774.12","midnightblue"
"ENSG00000123154.11","turquoise"
"ENSG00000105583.9","grey"
"ENSG00000095059.15","red"
"ENSG00000132004.12","darkred"
"ENSG00000105576.15","turquoise"
"ENSG00000123144.10","red"
"ENSG00000198356.11","darkred"
"ENSG00000095066.11","green"
"ENSG00000171223.5","grey60"
"ENSG00000167815.11","darkgrey"
"ENSG00000104889.4","lightyellow"
"ENSG00000132026.13","turquoise"
"ENSG00000105613.9","turquoise"
"ENSG00000105612.8","midnightblue"
"ENSG00000105607.12","darkgreen"
"ENSG00000240616.1","brown"
"ENSG00000179115.10","turquoise"
"ENSG00000179218.13","midnightblue"
"ENSG00000179262.9","red"
"ENSG00000179271.2","turquoise"
"ENSG00000008441.16","red"
"ENSG00000279044.1","lightyellow"
"ENSG00000104903.4","lightcyan"
"ENSG00000104907.12","red"
"ENSG00000160877.5","turquoise"
"ENSG00000266897.1","grey"
"ENSG00000104915.14","red"
"ENSG00000160888.6","grey60"
"ENSG00000141837.19","turquoise"
"ENSG00000104957.13","red"
"ENSG00000037757.13","red"
"ENSG00000104979.8","darkred"
"ENSG00000132003.9","red"
"ENSG00000267519.4","grey60"
"ENSG00000187556.7","green"
"ENSG00000132016.11","lightyellow"
"ENSG00000132024.17","red"
"ENSG00000132000.11","grey"
"ENSG00000132017.10","turquoise"
"ENSG00000132005.8","red"
"ENSG00000104998.3","darkturquoise"
"ENSG00000187867.8","green"
"ENSG00000141854.8","turquoise"
"ENSG00000141858.11","red"
"ENSG00000072062.13","turquoise"
"ENSG00000267169.1","lightyellow"
"ENSG00000072071.16","turquoise"
"ENSG00000123146.19","brown"
"ENSG00000123136.14","darkgreen"
"ENSG00000123143.12","darkgreen"
"ENSG00000267474.1","grey"
"ENSG00000123159.15","red"
"ENSG00000132002.7","grey60"
"ENSG00000099797.12","red"
"ENSG00000099795.6","darkred"
"ENSG00000187912.11","lightcyan"
"ENSG00000269378.1","midnightblue"
"ENSG00000160961.11","brown"
"ENSG00000127507.17","magenta"
"ENSG00000188269.8","grey"
"ENSG00000105143.12","orange"
"ENSG00000105137.12","midnightblue"
"ENSG00000105135.15","darkgreen"
"ENSG00000074181.8","saddlebrown"
"ENSG00000141867.17","turquoise"
"ENSG00000270802.2","grey"
"ENSG00000105127.8","grey"
"ENSG00000011243.17","red"
"ENSG00000279203.1","grey"
"ENSG00000011451.17","turquoise"
"ENSG00000105122.12","lightcyan"
"ENSG00000186529.14","white"
"ENSG00000186204.14","midnightblue"
"ENSG00000267594.5","grey"
"ENSG00000267056.2","white"
"ENSG00000171903.16","white"
"ENSG00000167460.14","magenta"
"ENSG00000279198.1","black"
"ENSG00000167461.11","midnightblue"
"ENSG00000105058.11","darkgrey"
"ENSG00000072958.8","black"
"ENSG00000267275.1","grey"
"ENSG00000127528.5","saddlebrown"
"ENSG00000127527.13","black"
"ENSG00000280332.1","turquoise"
"ENSG00000105072.8","darkred"
"ENSG00000085872.14","turquoise"
"ENSG00000269399.2","grey"
"ENSG00000127526.14","turquoise"
"ENSG00000279529.1","grey"
"ENSG00000105085.10","grey"
"ENSG00000269578.1","grey"
"ENSG00000279977.1","grey"
"ENSG00000214046.8","yellow"
"ENSG00000269044.2","grey"
"ENSG00000267904.1","grey"
"ENSG00000072954.6","grey"
"ENSG00000188039.13","lightgreen"
"ENSG00000127511.9","turquoise"
"ENSG00000268743.1","black"
"ENSG00000160111.12","magenta"
"ENSG00000131351.14","grey"
"ENSG00000099331.13","brown"
"ENSG00000053501.12","turquoise"
"ENSG00000099330.8","turquoise"
"ENSG00000160113.5","turquoise"
"ENSG00000130307.11","darkgreen"
"ENSG00000105393.15","darkgrey"
"ENSG00000160117.14","red"
"ENSG00000127220.5","turquoise"
"ENSG00000130312.6","grey"
"ENSG00000269815.1","turquoise"
"ENSG00000130311.10","turquoise"
"ENSG00000074855.10","red"
"ENSG00000130299.16","red"
"ENSG00000130300.8","midnightblue"
"ENSG00000130303.12","lightcyan"
"ENSG00000282851.1","lightcyan"
"ENSG00000141971.12","darkgreen"
"ENSG00000188051.6","green"
"ENSG00000130304.16","darkgreen"
"ENSG00000269439.5","brown"
"ENSG00000130313.6","red"
"ENSG00000167483.17","lightyellow"
"ENSG00000130309.10","darkgreen"
"ENSG00000130477.15","black"
"ENSG00000130479.10","turquoise"
"ENSG00000130475.14","lightyellow"
"ENSG00000105639.18","grey"
"ENSG00000105640.12","midnightblue"
"ENSG00000105641.3","lightgreen"
"ENSG00000007080.10","turquoise"
"ENSG00000105642.15","black"
"ENSG00000105643.9","brown"
"ENSG00000273654.1","brown"
"ENSG00000096996.15","grey"
"ENSG00000099308.10","black"
"ENSG00000254858.9","turquoise"
"ENSG00000105649.9","turquoise"
"ENSG00000105650.21","green"
"ENSG00000130518.16","red"
"ENSG00000130522.5","red"
"ENSG00000130520.10","darkgrey"
"ENSG00000130517.13","darkturquoise"
"ENSG00000130513.6","lightgreen"
"ENSG00000175489.9","lightcyan"
"ENSG00000130511.15","turquoise"
"ENSG00000105655.18","lightgreen"
"ENSG00000105656.12","red"
"ENSG00000105701.15","turquoise"
"ENSG00000105700.10","red"
"ENSG00000221983.7","turquoise"
"ENSG00000006016.10","grey"
"ENSG00000006015.17","turquoise"
"ENSG00000105696.8","black"
"ENSG00000167487.11","turquoise"
"ENSG00000105662.15","black"
"ENSG00000005007.12","red"
"ENSG00000223802.7","turquoise"
"ENSG00000105669.13","darkred"
"ENSG00000105671.11","turquoise"
"ENSG00000051128.18","steelblue"
"ENSG00000269019.1","midnightblue"
"ENSG00000064607.16","black"
"ENSG00000105676.13","turquoise"
"ENSG00000181035.13","turquoise"
"ENSG00000064545.14","red"
"ENSG00000254901.7","turquoise"
"ENSG00000064490.13","darkgreen"
"ENSG00000184162.14","green"
"ENSG00000130287.13","turquoise"
"ENSG00000267629.3","violet"
"ENSG00000105705.15","red"
"ENSG00000129933.20","lightyellow"
"ENSG00000167491.17","darkturquoise"
"ENSG00000178093.13","brown"
"ENSG00000186010.18","lightyellow"
"ENSG00000258674.5","black"
"ENSG00000250067.11","darkturquoise"
"ENSG00000160161.9","turquoise"
"ENSG00000105717.13","turquoise"
"ENSG00000064547.13","turquoise"
"ENSG00000089639.10","turquoise"
"ENSG00000105726.16","red"
"ENSG00000181896.11","yellow"
"ENSG00000105708.8","yellow"
"ENSG00000266904.5","grey"
"ENSG00000267419.2","grey"
"ENSG00000081665.13","brown"
"ENSG00000267481.1","royalblue"
"ENSG00000256771.2","royalblue"
"ENSG00000184635.13","grey"
"ENSG00000197124.11","salmon"
"ENSG00000213988.9","magenta"
"ENSG00000267383.6","grey"
"ENSG00000256229.7","tan"
"ENSG00000279039.1","grey"
"ENSG00000280079.1","paleturquoise"
"ENSG00000213985.4","salmon"
"ENSG00000231205.11","grey"
"ENSG00000237440.8","darkolivegreen"
"ENSG00000188171.15","blue"
"ENSG00000160229.11","grey"
"ENSG00000105750.14","yellow"
"ENSG00000118620.12","royalblue"
"ENSG00000160352.15","salmon"
"ENSG00000268357.1","grey"
"ENSG00000196705.8","yellow"
"ENSG00000268747.1","greenyellow"
"ENSG00000268521.1","brown"
"ENSG00000182141.10","royalblue"
"ENSG00000172687.13","brown"
"ENSG00000213976.4","yellow"
"ENSG00000196268.11","yellow"
"ENSG00000268119.5","green"
"ENSG00000268658.5","greenyellow"
"ENSG00000197013.9","grey"
"ENSG00000268081.1","grey"
"ENSG00000268555.1","grey"
"ENSG00000268278.1","grey"
"ENSG00000268117.1","grey"
"ENSG00000197020.10","magenta"
"ENSG00000198521.11","royalblue"
"ENSG00000160321.14","darkturquoise"
"ENSG00000279377.1","paleturquoise"
"ENSG00000197134.11","grey"
"ENSG00000269345.1","steelblue"
"ENSG00000196109.6","darkturquoise"
"ENSG00000196350.8","paleturquoise"
"ENSG00000197360.9","purple"
"ENSG00000269138.1","green"
"ENSG00000260599.1","grey"
"ENSG00000229676.2","grey"
"ENSG00000213973.8","grey"
"ENSG00000269067.1","darkturquoise"
"ENSG00000267886.1","grey"
"ENSG00000183850.13","darkmagenta"
"ENSG00000196081.9","yellow"
"ENSG00000283201.1","darkturquoise"
"ENSG00000269837.1","darkturquoise"
"ENSG00000167232.13","greenyellow"
"ENSG00000268100.1","salmon"
"ENSG00000197372.9","salmon"
"ENSG00000196172.9","blue"
"ENSG00000233836.7","steelblue"
"ENSG00000225178.5","grey"
"ENSG00000213967.10","paleturquoise"
"ENSG00000269397.1","yellow"
"ENSG00000213096.10","yellow"
"ENSG00000268362.5","midnightblue"
"ENSG00000279425.1","grey"
"ENSG00000276030.1","blue"
"ENSG00000261824.6","purple"
"ENSG00000261770.1","grey"
"ENSG00000267575.6","green"
"ENSG00000272635.1","purple"
"ENSG00000281468.1","blue"
"ENSG00000267264.1","turquoise"
"ENSG00000267623.3","purple"
"ENSG00000267630.1","purple"
"ENSG00000267799.1","purple"
"ENSG00000267528.1","magenta"
"ENSG00000267339.5","magenta"
"ENSG00000267014.5","grey"
"ENSG00000169021.5","blue"
"ENSG00000267498.1","brown"
"ENSG00000264515.5","green"
"ENSG00000266248.1","green"
"ENSG00000279387.1","green"
"ENSG00000187135.7","green"
"ENSG00000105171.9","grey"
"ENSG00000166289.5","midnightblue"
"ENSG00000131943.17","darkgrey"
"ENSG00000105173.13","darkgrey"
"ENSG00000105176.17","yellow"
"ENSG00000267692.1","grey"
"ENSG00000266910.1","grey"
"ENSG00000198597.8","brown"
"ENSG00000280061.1","brown"
"ENSG00000121297.6","green"
"ENSG00000267662.1","green"
"ENSG00000278875.1","green"
"ENSG00000168813.16","yellow"
"ENSG00000267213.4","grey"
"ENSG00000178904.18","steelblue"
"ENSG00000105185.11","blue"
"ENSG00000105186.15","pink"
"ENSG00000186326.3","lightgreen"
"ENSG00000267475.1","green"
"ENSG00000213965.3","grey"
"ENSG00000173809.16","grey"
"ENSG00000021488.12","grey"
"ENSG00000121289.17","turquoise"
"ENSG00000131944.9","grey"
"ENSG00000131941.7","grey60"
"ENSG00000076650.6","green"
"ENSG00000130881.13","turquoise"
"ENSG00000130876.11","turquoise"
"ENSG00000245848.2","lightcyan"
"ENSG00000267296.2","black"
"ENSG00000153879.8","blue"
"ENSG00000124299.13","darkred"
"ENSG00000124302.12","black"
"ENSG00000153885.14","grey"
"ENSG00000257103.8","tan"
"ENSG00000166398.12","brown"
"ENSG00000267219.1","grey"
"ENSG00000105220.14","turquoise"
"ENSG00000126249.7","blue"
"ENSG00000126261.12","blue"
"ENSG00000142279.12","saddlebrown"
"ENSG00000248830.1","grey"
"ENSG00000268751.1","grey"
"ENSG00000205209.7","lightyellow"
