Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	AveExpr	t	P.Value	SE	B	Type	Direction	Chrom_Type	Concordant
chrX:53201974-53210413:-	chrX	53201974	53210413	8440	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.29546251996232	-19.3633522375612	8.72570458943075e-59	0.0498308837208662	122.488502086362	Junction	-1.0	Allosome	True
chrX:53211907-53214688:-	chrX	53211907	53214688	2782	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.72848608725873	-19.3210310592534	1.32256619337907e-58	0.0606792781291144	122.03702205902	Junction	-1.0	Allosome	True
chrY:19597666-19599738:+	chrY	19597666	19599738	2073	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.56611004531094	19.2296667204711	3.2458276147369205e-58	0.0981886260051455	120.568923322186	Junction	1.0	Allosome	True
chrX:53217278-53217795:-	chrX	53217278	53217795	518	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.26394340020894	-19.1075901365547	1.07710908176562e-57	0.0870805158292764	119.980182062707	Junction	-1.0	Allosome	True
chrX:53214848-53215794:-	chrX	53214848	53215794	947	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.46478040809726	-19.0475121735989	1.9435933239897895e-57	0.0818767407697554	119.373726567152	Junction	-1.0	Allosome	True
chrX:53215977-53216073:-	chrX	53215977	53216073	97	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.42502411720805	-18.9095786180587	7.53487744023101e-57	0.108560186523886	118.020167675031	Junction	-1.0	Allosome	True
chrX:53196055-53196685:-	chrX	53196055	53196685	631	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.54153939846972	-18.6854412850155	6.8081200361951085e-56	0.0954698516828602	115.808429626174	Junction	-1.0	Allosome	True
chrY:12709028-12709387:+	chrY	12709028	12709387	360	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.23945954656351	18.5930251536604	1.68675070393157e-55	0.110386049529143	114.501370070365	Junction	1.0	Allosome	True
chrX:24172801-24173606:+	chrX	24172801	24173606	806	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.94992355649049	-18.5579393188964	2.38022790122385e-55	0.0973722181745105	114.617417530956	Junction	-1.0	Allosome	True
chrX:41343823-41344029:+	chrX	41343823	41344029	207	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.7487082565963	-18.5306347904689	3.11175665921991e-55	0.0814913153135172	114.23651378324	Junction	-1.0	Allosome	True
chrX:53195411-53195915:-	chrX	53195411	53195915	505	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.33799551979444	-18.4876124555086	4.7464953994130086e-55	0.0782441112468036	113.88876887683	Junction	-1.0	Allosome	True
chrX:41342654-41342736:+	chrX	41342654	41342736	83	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.86015433760945	-18.4162172638585	9.563558244877727e-55	0.101756692031304	113.111840940776	Junction	-1.0	Allosome	True
chrX:53201745-53201853:-	chrX	53201745	53201853	109	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.00084654955431	-18.3908942759761	1.22607247683814e-54	0.0517372596632819	112.979277224157	Junction	-1.0	Allosome	True
chrY:18830640-18833001:-	chrY	18830640	18833001	2362	ENSG00000176728.10:-ENSG00000224151.1	ENSG00000176728	TTTY14:-USP9YP28	-2.32950375678352	18.3531799430191	1.77498223840033e-54	0.0397729990095372	112.196621845804	Junction	1.0	Allosome	True
chrX:24209041-24210192:+	chrX	24209041	24210192	1152	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.55416053931188	-18.2433157537941	5.21366496017092e-54	0.137913514698178	111.598137015376	Junction	-1.0	Allosome	True
chrX:41345325-41345403:+	chrX	41345325	41345403	79	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.92353164408154	-18.1321020584859	1.55114005136543e-53	0.097522482823516	110.326349272181	Junction	-1.0	Allosome	True
chr12:108934272-108937263:-	chr12	108934272	108937263	2992	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.157996963787	18.017765649623	4.75594031148891e-53	0.104124076058004	109.414832377635	Junction	1.0	Autosome	True
chrY:18819461-18819553:-	chrY	18819461	18819553	93	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.21900756425974	17.9590856442007	8.45026939306292e-53	0.0696732591708275	108.44659765417	Junction	1.0	Allosome	True
chrX:41344400-41345179:+	chrX	41344400	41345179	780	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.74213741957654	-17.593307301351	3.02930531638503e-51	0.0832948637879915	105.060999850954	Junction	-1.0	Allosome	True
chrX:53210577-53210675:-	chrX	53210577	53210675	99	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.17209324933497	-17.5925684889856	3.05126375581674e-51	0.110830287253249	105.148924108012	Junction	-1.0	Allosome	True
chrX:53217967-53218275:-	chrX	53217967	53218275	309	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.08473806018601	-17.2570146959381	8.08411390223397e-50	0.0483299772064246	101.886883614643	Junction	-1.0	Allosome	True
chrX:53210858-53211496:-	chrX	53210858	53211496	639	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.07588032837445	-17.251871930294	8.50001226443096e-50	0.042676483931224	101.8376089635	Junction	-1.0	Allosome	True
chrY:18839314-18849224:-	chrY	18839314	18849224	9911	ENSG00000176728.10:ENSG00000224151.1-	ENSG00000176728	TTTY14:USP9YP28-	-1.33871264996383	17.1968763834835	1.45330477292068e-49	0.0517004901427128	101.231049846272	Junction	1.0	Allosome	True
chrX:41342837-41343215:+	chrX	41342837	41343215	379	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.78987152035143	-17.1335636489997	2.69406237066861e-49	0.060625280604822	100.578471519975	Junction	-1.0	Allosome	True
chrX:24173724-24179182:+	chrX	24173724	24179182	5459	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.90764692643558	-17.0973024838157	3.8359439186858496e-49	0.155600195789928	100.349840501655	Junction	-1.0	Allosome	True
chrX:53193852-53194138:-	chrX	53193852	53194138	287	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.09273652901724	-16.92443049989	2.06495351846161e-48	0.126793392846223	98.6484368934149	Junction	-1.0	Allosome	True
chrY:18819787-18828584:-	chrY	18819787	18828584	8798	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.06506088181829	16.8496682203409	4.27313925950836e-48	0.263752791574955	97.9004200088829	Junction	1.0	Allosome	True
chrX:41341617-41342494:+	chrX	41341617	41342494	878	ENSG00000223972.5	ENSG00000223972	DDX11L1	4.39875809313721	-16.7186459995926	1.52675054171827e-47	0.0599527756666059	96.5350569680099	Junction	-1.0	Allosome	True
chrX:53194739-53194930:-	chrX	53194739	53194930	192	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.31601721792948	-16.6413998469211	3.2322596136624e-47	0.173343483772161	95.8740725596296	Junction	-1.0	Allosome	True
chrX:7921849-7922003:-	chrX	7921849	7922003	155	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.69656309597516	-16.6310483075493	3.5738787849142204e-47	0.0620648309910754	95.856919862497	Junction	-1.0	Allosome	True
chrY:18469721-18471114:+	chrY	18469721	18471114	1394				-0.778375242882765	16.5775500242975	6.005880906709471e-47	0.166579495839176	95.3632708610173	Junction	1.0	Allosome	True
chrX:41345549-41346228:+	chrX	41345549	41346228	680	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.64061868851187	-16.5635198755146	6.881441924503121e-47	0.139965936225946	95.0453294693325	Junction	-1.0	Allosome	True
chrX:24172801-24179182:+	chrX	24172801	24179182	6382	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.51536491406092	-16.5154910010176	1.09633361982832e-46	0.0635207214284244	94.7687434785391	Junction	-1.0	Allosome	True
chrX:41343352-41343736:+	chrX	41343352	41343736	385	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.93962632836783	-16.4257943605637	2.61470907368788e-46	0.0633000433542924	93.7424010403286	Junction	-1.0	Allosome	True
chrX:53218399-53220838:-	chrX	53218399	53220838	2440	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.91430661562673	-16.3977618947439	3.43024607864735e-46	0.0658202423628955	93.5689208877929	Junction	-1.0	Allosome	True
chrX:53216198-53217142:-	chrX	53216198	53217142	945	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.22461547958852	-16.3693384145398	4.51686263925884e-46	0.0621505084206426	93.251780516188	Junction	-1.0	Allosome	True
chrX:7922099-7925939:-	chrX	7922099	7925939	3841	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.41901253766205	-16.308460708536	8.14119474623472e-46	0.0610338570263296	92.7844201696737	Junction	-1.0	Allosome	True
chrY:18487401-18489762:+	chrY	18487401	18489762	2362	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.41299594355282	16.2451442997732	1.50179831182456e-45	0.062585936261757	92.1486544200896	Junction	1.0	Allosome	True
chrX:53211656-53211786:-	chrX	53211656	53211786	131	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.15948282401914	-16.2329071584592	1.69038403483911e-45	0.0821764259829732	91.9446880765431	Junction	-1.0	Allosome	True
chrX:41339084-41341483:+	chrX	41339084	41341483	2400	ENSG00000223972.5	ENSG00000223972	DDX11L1	4.15975186065035	-16.0723630053105	7.96755355214803e-45	0.0600284939536681	90.2906671961174	Junction	-1.0	Allosome	True
chrX:53195069-53195230:-	chrX	53195069	53195230	162	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.11366130820023	-15.9506444390902	2.57623583701056e-44	0.0784861871495927	89.227822995909	Junction	-1.0	Allosome	True
chrX:24208371-24208899:+	chrX	24208371	24208899	529	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.593290322860341	-15.6751013215037	3.64653648022042e-43	0.0634599227828354	86.8690103873098	Junction	-1.0	Allosome	True
chrX:53197877-53198489:-	chrX	53197877	53198489	613	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.96904429082814	-15.647865659484	4.73601309341136e-43	0.0643495905068014	86.3433113070678	Junction	-1.0	Allosome	True
chrX:7902142-7912027:-	chrX	7902142	7912027	9886	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.40165709732022	-15.5927601746897	8.03510494435393e-43	0.0609485400051266	85.9048060544873	Junction	-1.0	Allosome	True
chrX:41344129-41344238:+	chrX	41344129	41344238	110	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.7543118886382	-15.4225272548197	4.1028426797e-42	0.0600647275931441	84.0668110089193	Junction	-1.0	Allosome	True
chrX:41346623-41346858:+	chrX	41346623	41346858	236	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.13537015778382	-15.2912821796136	1.43813665454843e-41	0.111207087938818	82.8369092977386	Junction	-1.0	Allosome	True
chrX:53198638-53198763:-	chrX	53198638	53198763	126	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.15514854596387	-15.2272380652303	2.6497861200040003e-41	0.121433324615044	82.3038803796685	Junction	-1.0	Allosome	True
chrX:53198889-53198976:-	chrX	53198889	53198976	88	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.96376242901039	-15.2038902225184	3.31056829855248e-41	0.0823666628042212	82.1066852579532	Junction	-1.0	Allosome	True
chrX:41337466-41339035:+	chrX	41337466	41339035	1570	ENSG00000223972.5	ENSG00000223972	DDX11L1	4.00100990914045	-15.1575813352914	5.14728606162268e-41	0.0917556454539026	81.5370408744908	Junction	-1.0	Allosome	True
chrX:7900818-7901988:-	chrX	7900818	7901988	1171	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.27363164505433	-14.8048592032648	1.46792433766191e-39	0.0775317472172182	78.4386009380813	Junction	-1.0	Allosome	True
chrX:41346411-41346504:+	chrX	41346411	41346504	94	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.34963047348446	-14.6701680856284	5.24801619117021e-39	0.0599645461051978	76.9405007185109	Junction	-1.0	Allosome	True
chrY:19567483-19587209:+	chrY	19567483	19587209	19727	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.47691116150946	14.3256340890136	1.34544164159644e-37	0.0558290576912459	74.2683942911777	Junction	1.0	Allosome	True
chrX:7912094-7921712:-	chrX	7912094	7921712	9619	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.819232548082014	-14.1678667382947	5.89852599378982e-37	0.0445542109296757	72.5533332373706	Junction	-1.0	Allosome	True
chrX:41347452-41347639:+	chrX	41347452	41347639	188	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.9166349404222	-14.057730041525	1.65027018415972e-36	0.0465592225513861	71.2268988444535	Junction	-1.0	Allosome	True
chrX:53193637-53193781:-	chrX	53193637	53193781	145	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.29819688599442	-13.9315808214088	5.34551779783378e-36	0.067124573062064	70.2597478718662	Junction	-1.0	Allosome	True
chrY:18489967-18491682:+	chrY	18489967	18491682	1716				-2.35403375597947	13.8579770256171	1.05958109780196e-35	0.0586418977804175	70.0157752560987	Junction	1.0	Allosome	True
chrY:18491818-18500619:+	chrY	18491818	18500619	8802	ENSG00000223972.5	ENSG00000223972	DDX11L1	-2.28016761174521	13.7164169009705	3.93714956898813e-35	0.0409656439000272	68.7393361218208	Junction	1.0	Allosome	True
chrX:7077450-7105619:-	chrX	7077450	7105619	28170	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.386890466354076	-13.708471193763	4.23761200609851e-35	0.0962473478998919	68.4016744642283	Junction	-1.0	Allosome	True
chrX:45070358-45076696:+	chrX	45070358	45076696	6339	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.448726572759028	-13.5145840673273	2.5383375633805293e-34	0.0401225195020759	66.6004519945845	Junction	-1.0	Allosome	True
chr1:65309939-65364634:+	chr1	65309939	65364634	54696	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.00913570205255	13.4933542014946	3.0863453879940197e-34	0.044132510067554	66.44993806238	Junction	1.0	Autosome	True
chrX:45062749-45063421:+	chrX	45062749	45063421	673	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.622539185511888	-13.3120556712081	1.63126073135709e-33	0.0421093683433588	64.7008743022876	Junction	-1.0	Allosome	True
chrX:45090865-45107409:+	chrX	45090865	45107409	16545	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.28728813783537	-13.278768364651	2.21261793437407e-33	0.0293664111281694	64.4873786792703	Junction	-1.0	Allosome	True
chrX:103776648-103776852:+	chrX	103776648	103776852	205	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.39499383339639	13.0272810655389	2.19353586318051e-32	0.0840520150599804	62.3398089191844	Junction	1.0	Allosome	True
chrX:41347013-41347311:+	chrX	41347013	41347311	299	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.51299547429383	-12.8794470966671	8.38368125324627e-32	0.0428813215091595	60.4585731801837	Junction	-1.0	Allosome	True
chrX:45053956-45059005:+	chrX	45053956	45059005	5050	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.872656800790684	-12.6354502497091	7.565405562255671e-31	0.0474051463948826	58.5315867986068	Junction	-1.0	Allosome	True
chrX:24071728-24073090:+	chrX	24071728	24073090	1363	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.75383062314043	-12.6251625532778	8.29765874736146e-31	0.0509930362708089	58.1088262708407	Junction	-1.0	Allosome	True
chrX:44974716-45010960:+	chrX	44974716	45010960	36245	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.558533466529115	-12.5483805188652	1.6519580633664198e-30	0.0528992820402007	57.8333216722516	Junction	-1.0	Allosome	True
chrX:45078506-45079145:+	chrX	45078506	45079145	640	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.09373367093573	-12.4994560960639	2.55952009343222e-30	0.05476630265327	57.2642683545411	Junction	-1.0	Allosome	True
chrX:7926133-7927285:-	chrX	7926133	7927285	1153	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.11571632889105	-12.4830923692553	2.9627381745754094e-30	0.058066384482943	57.117119712991	Junction	-1.0	Allosome	True
chrX:45089931-45090722:+	chrX	45089931	45090722	792	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.695823695390366	-12.306257104965	1.43244851820793e-29	0.0838626122361623	55.6482606379959	Junction	-1.0	Allosome	True
chr1:65264933-65364634:+	chr1	65264933	65364634	99702	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.33908340462562	12.3026343991426	1.4793019394326998e-29	0.0488430752474136	55.3780862460361	Junction	1.0	Autosome	True
chrX:7257589-7259348:+	chrX	7257589	7259348	1760	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.37760064414154	-12.1198194174855	7.466979938514048e-29	0.0494082947997306	53.8522749434702	Junction	-1.0	Allosome	True
chrX:45107537-45110078:+	chrX	45107537	45110078	2542	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.696790562011134	-12.0996953569983	8.917905065606e-29	0.113234844112168	53.8279180190977	Junction	-1.0	Allosome	True
chrX:53193637-53193772:-	chrX	53193637	53193772	136	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.05846808704739	-12.0430715572752	1.46876437457871e-28	0.0521067751588384	53.2501641700071	Junction	-1.0	Allosome	True
chrX:7050473-7077219:-	chrX	7050473	7077219	26747	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.148498359091824	-12.0368337774634	1.5516572493584499e-28	0.0452038450921525	53.416207589671	Junction	-1.0	Allosome	True
chrX:45063818-45069578:+	chrX	45063818	45069578	5761	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.190605628720282	-12.0143626305838	1.89080104583777e-28	0.0446408749032273	53.2111393840085	Junction	-1.0	Allosome	True
chrX:45076827-45078399:+	chrX	45076827	45078399	1573	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.771206420572084	-12.0140323220742	1.8963008360458399e-28	0.0497219964456214	53.0566080934359	Junction	-1.0	Allosome	True
chrX:45110250-45111381:+	chrX	45110250	45111381	1132	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.624737806209598	-11.9290446245759	3.9990150280367196e-28	0.0488617821210361	52.3521008792486	Junction	-1.0	Allosome	True
chrX:45011020-45020609:+	chrX	45011020	45020609	9590	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.872670296704511	-11.8534067325301	7.7532755153865e-28	0.0510707739235362	51.6350717042606	Junction	-1.0	Allosome	True
chrX:45051803-45053828:+	chrX	45051803	45053828	2026	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.877758643347667	-11.820649571978	1.03217569854469e-27	0.0497904941635031	51.3475566202986	Junction	-1.0	Allosome	True
chrX:45083609-45085864:+	chrX	45083609	45085864	2256	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.985509188290571	-11.8197522306003	1.040292860722e-27	0.0494876487614054	51.3143296038749	Junction	-1.0	Allosome	True
chrX:41347013-41347314:+	chrX	41347013	41347314	302	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.63340679750843	-11.8101404083718	1.1313278605606e-27	0.069796027122284	51.1084032100622	Junction	-1.0	Allosome	True
chrX:44961393-44974665:+	chrX	44961393	44974665	13273	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.627949853518416	-11.8094731032089	1.13793472826844e-27	0.051548148311526	51.3116775108079	Junction	-1.0	Allosome	True
chr13:66903561-67225404:-	chr13	66903561	67225404	321844	ENSG00000223972.5	ENSG00000223972	DDX11L1	-1.90787362609619	11.7838049580063	1.42344923635345e-27	0.0463906724016628	51.7386632033525	Junction	1.0	Autosome	True
chrX:45061420-45062646:+	chrX	45061420	45062646	1227	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.336246170998324	-11.7563986249374	1.80735740575542e-27	0.0683992053363388	50.9173359630839	Junction	-1.0	Allosome	True
chrX:53197045-53197770:-	chrX	53197045	53197770	726	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.35766077461577	-11.729403064487	2.2860400120207e-27	0.0457146409804759	50.4537462780273	Junction	-1.0	Allosome	True
chrX:53217275-53217795:-	chrX	53217275	53217795	521	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.121685383282407	-11.7259026344743	2.35671535746321e-27	0.126912792974077	50.7258854585496	Junction	-1.0	Allosome	True
chr1:65345724-65364634:+	chr1	65345724	65364634	18911	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.45909093202277	11.6658173899896	3.97194356043676e-27	0.0710342700958491	49.7813547220287	Junction	1.0	Autosome	True
chrX:7257364-7257465:+	chrX	7257364	7257465	102	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.893489000646936	-11.6298419804171	5.42596403939671e-27	0.10988107848663	49.6912586339906	Junction	-1.0	Allosome	True
chrX:45034986-45037654:+	chrX	45034986	45037654	2669	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.956143982472828	-11.5483587469717	1.09799125337683e-26	0.0597016548827572	48.9790572100497	Junction	-1.0	Allosome	True
chr7:74758856-74759547:+	chr7	74758856	74759547	692	ENSG00000223972.5	ENSG00000223972	DDX11L1	4.70220198771264	-11.5225477200959	1.37200834729267e-26	0.0639535454934512	48.4212604574545	Junction	-1.0	Autosome	True
chrX:45082790-45083459:+	chrX	45082790	45083459	670	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.619991647688037	-11.3440956292348	6.3605920910887e-26	0.0482496910673862	47.3116738952236	Junction	-1.0	Allosome	True
chr2:95412765-95412894:+	chr2	95412765	95412894	130	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.89182079361957	-11.3291440218838	7.22908343077227e-26	0.0415109439726152	46.931466468602	Junction	-1.0	Autosome	True
chrX:45059105-45059246:+	chrX	45059105	45059246	142	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.382539448768268	-11.2087717638801	2.01971389603394e-25	0.0465809425889363	46.2294789061942	Junction	-1.0	Allosome	True
chrX:41151058-41152932:+	chrX	41151058	41152932	1875	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.29387549064608	-11.1819162362458	2.53817305753136e-25	0.0893280397020896	45.7873102776964	Junction	-1.0	Allosome	True
chrX:24152831-24172714:+	chrX	24152831	24172714	19884	ENSG00000223972.5	ENSG00000223972	DDX11L1	-0.0072233369463084	-11.0114608015732	1.07545079015728e-24	0.0442012907356448	44.6825772118897	Junction	-1.0	Allosome	True
chrX:45082641-45082714:+	chrX	45082641	45082714	74	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.04614709819747	-10.9642490352077	1.60109042318116e-24	0.0475686566642295	44.0028821327045	Junction	-1.0	Allosome	True
chrY:20582694-20588023:+	chrY	20582694	20588023	5330	ENSG00000223972.5	ENSG00000223972	DDX11L1	-3.21112608578587	10.9401023682624	1.96183506662315e-24	0.0514006090418013	44.6298944821047	Junction	1.0	Allosome	True
chrX:45079352-45082575:+	chrX	45079352	45082575	3224	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.726968626189067	-10.8563278356822	3.96328007436835e-24	0.0846048174255666	43.1782791349589	Junction	-1.0	Allosome	True
chrX:44873713-44873923:+	chrX	44873713	44873923	211	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.16607174230741	-10.7941671399772	6.66614677054943e-24	0.0428869822327672	42.8119578834827	Junction	-1.0	Allosome	True
chrX:74000497-74004269:+	chrX	74000497	74004269	3773	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.234671064511672	-10.7527063979224	9.42153235885598e-24	0.0410374363637791	42.4566533665114	Junction	-1.0	Allosome	True
chrX:7276088-7305045:+	chrX	7276088	7305045	28958	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.42852650682692	-10.675737699405	1.7874836512430202e-23	0.0422541994781424	41.5263407043867	Junction	-1.0	Allosome	True
chrX:2719706-2720355:+	chrX	2719706	2720355	650	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.09079669740351	10.6235041287706	2.7566747912561803e-23	0.0452702791595524	40.9244923063823	Junction	1.0	Allosome	True
chrX:7253337-7257241:+	chrX	7253337	7257241	3905	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.06548681659853	-10.5684339638191	4.34727263757692e-23	0.0414477795807048	40.7236425792293	Junction	-1.0	Allosome	True
chrX:7105839-7148052:-	chrX	7105839	7148052	42214	ENSG00000223972.5	ENSG00000223972	DDX11L1	-0.39019157022029	-10.4546289525441	1.10994569790108e-22	0.0482171611371896	40.1744029411447	Junction	-1.0	Allosome	True
chrX:41334298-41337407:+	chrX	41334298	41337407	3110	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.4138021350316	-10.3873510717163	1.92680817995731e-22	0.0460423743464333	38.9588465713809	Junction	-1.0	Allosome	True
chrX:24149795-24172714:+	chrX	24149795	24172714	22920	ENSG00000223972.5	ENSG00000223972	DDX11L1	-0.87220706993477	-10.2977109025233	4.0057479517251096e-22	0.0455021697413761	39.0552673310723	Junction	-1.0	Allosome	True
chrX:2723365-2726259:+	chrX	2723365	2726259	2895	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.1124989071265	10.2387280658288	6.4714000109222095e-22	0.0434697222224952	37.7864129542111	Junction	1.0	Allosome	True
chrX:7259773-7275950:+	chrX	7259773	7275950	16178	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.03314418391513	-10.1862309145881	9.9048864724675e-22	0.0450454162762625	37.6274072192621	Junction	-1.0	Allosome	True
chrX:2722675-2723313:+	chrX	2722675	2723313	639	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.33179894143322	10.1795470585901	1.04555426061475e-21	0.0545183900939614	37.2943660225253	Junction	1.0	Allosome	True
chrX:45020731-45034930:+	chrX	45020731	45034930	14200	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.938802942088873	-10.1255543087057	1.61749205221429e-21	0.0600630234079801	37.1635352663116	Junction	-1.0	Allosome	True
chr13:99517682-99520035:+	chr13	99517682	99520035	2354	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.89373606412611	-10.1007980795142	1.97487262900061e-21	0.0481706301572987	36.6750077733614	Junction	-1.0	Autosome	True
chrX:2717653-2719660:+	chrX	2717653	2719660	2008	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.05148473756649	10.0895212066033	2.1626760100928402e-21	0.0419159041111559	36.5955672142893	Junction	1.0	Allosome	True
chrX:45085980-45089742:+	chrX	45085980	45089742	3763	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.438572346886172	-10.0821984773098	2.2940184479178506e-21	0.0451099653470459	36.9461240815624	Junction	-1.0	Allosome	True
chrX:24068109-24071557:+	chrX	24068109	24071557	3449	ENSG00000223972.5	ENSG00000223972	DDX11L1	3.78386988024226	-10.0572272651534	2.80436897249504e-21	0.0410512531214849	36.2872736423597	Junction	-1.0	Allosome	True
chrX:24161843-24172714:+	chrX	24161843	24172714	10872	ENSG00000223972.5	ENSG00000223972	DDX11L1	-0.107973371733024	-10.0142391936501	3.9603151703598e-21	0.232492510386724	36.5685608921139	Junction	-1.0	Allosome	True
chrX:2738257-2740778:+	chrX	2738257	2740778	2522	ENSG00000223972.5	ENSG00000223972	DDX11L1	2.62521814486983	9.99847064331587	4.49388206648279e-21	0.0255119639490166	35.912476684417	Junction	1.0	Allosome	True
chrX:7305184-7325338:+	chrX	7305184	7325338	20155	ENSG00000223972.5	ENSG00000223972	DDX11L1	1.36614213194815	-9.99706900140089	4.5446302094573705e-21	0.0230391808843539	36.0410775539493	Junction	-1.0	Allosome	True
chrX:45037690-45051708:+	chrX	45037690	45051708	14019	ENSG00000223972.5	ENSG00000223972	DDX11L1	0.43757202869696	-9.89344145276803	1.03986979948746e-20	0.0227668934552662	35.4433891311395	Junction	-1.0	Allosome	True
chrY:18471175-18481086:+	chrY	18471175	18481086	9912	ENSG00000223972.5	ENSG00000223972	DDX11L1	-1.71557066330371	9.80169655180956	2.15496166497895e-20	0.0204709184407239	35.5917974776204	Junction	1.0	Allosome	True
